,compartment,outflow_to,offense,age,compartment_duration,rate_by_age,rate_by_offense,total_population,time_step
959,release,release_permanently,Sexual offenses,81,3.0,,,0.78,
960,release,prison,Theft/forgery/fraud,81,1.0,0.08,0.08,0.08,
961,release,prison,Theft/forgery/fraud,81,2.0,0.04,0.11,0.075,
962,release,prison,Theft/forgery/fraud,81,3.0,0.04,0.08,0.06,
963,release,release_permanently,Theft/forgery/fraud,81,3.0,,,0.785,
964,release,prison,Violent personal,81,1.0,0.08,0.11,0.095,
965,release,prison,Violent personal,81,2.0,0.04,0.08,0.06,
966,release,prison,Violent personal,81,3.0,0.04,0.07,0.055,
967,release,release_permanently,Violent personal,81,3.0,,,0.79,
968,release,prison,Weapons,81,1.0,0.08,0.08,0.08,
969,release,prison,Weapons,81,2.0,0.04,0.11,0.075,
970,release,prison,Weapons,81,3.0,0.04,0.09,0.065,
971,release,release_permanently,Weapons,81,3.0,,,0.78,
972,release,prison,Burglary,82,1.0,0.08,0.1,0.09,
973,release,prison,Burglary,82,2.0,0.04,0.11,0.075,
974,release,prison,Burglary,82,3.0,0.04,0.08,0.06,
975,release,release_permanently,Burglary,82,3.0,,,0.775,
976,release,prison,Drug offenses,82,1.0,0.08,0.05,0.065,
977,release,prison,Drug offenses,82,2.0,0.04,0.07,0.055,
978,release,prison,Drug offenses,82,3.0,0.04,0.07,0.055,
979,release,release_permanently,Drug offenses,82,3.0,,,0.825,
980,release,prison,murder/manslaughter,82,1.0,0.08,0.07,0.075,
981,release,prison,murder/manslaughter,82,2.0,0.04,0.06,0.05,
982,release,prison,murder/manslaughter,82,3.0,0.04,0.05,0.045,
983,release,release_permanently,murder/manslaughter,82,3.0,,,0.83,
984,release,prison,Other,82,1.0,0.08,0.08,0.08,
985,release,prison,Other,82,2.0,0.04,0.11,0.075,
986,release,prison,Other,82,3.0,0.04,0.09,0.065,
987,release,release_permanently,Other,82,3.0,,,0.78,
988,release,prison,Robbery,82,1.0,0.08,0.1,0.09,
989,release,prison,Robbery,82,2.0,0.04,0.1,0.07,
990,release,prison,Robbery,82,3.0,0.04,0.08,0.06,
991,release,release_permanently,Robbery,82,3.0,,,0.78,
992,release,prison,Sexual offenses,82,1.0,0.08,0.13,0.105,
993,release,prison,Sexual offenses,82,2.0,0.04,0.09,0.065,
994,release,prison,Sexual offenses,82,3.0,0.04,0.06,0.05,
995,release,release_permanently,Sexual offenses,82,3.0,,,0.78,
996,release,prison,Theft/forgery/fraud,82,1.0,0.08,0.08,0.08,
997,release,prison,Theft/forgery/fraud,82,2.0,0.04,0.11,0.075,
998,release,prison,Theft/forgery/fraud,82,3.0,0.04,0.08,0.06,
999,release,release_permanently,Theft/forgery/fraud,82,3.0,,,0.785,
1000,release,prison,Violent personal,82,1.0,0.08,0.11,0.095,
1001,release,prison,Violent personal,82,2.0,0.04,0.08,0.06,
1002,release,prison,Violent personal,82,3.0,0.04,0.07,0.055,
1003,release,release_permanently,Violent personal,82,3.0,,,0.79,
1004,release,prison,Weapons,82,1.0,0.08,0.08,0.08,
1005,release,prison,Weapons,82,2.0,0.04,0.11,0.075,
1006,release,prison,Weapons,82,3.0,0.04,0.09,0.065,
1007,release,release_permanently,Weapons,82,3.0,,,0.78,
1008,release,prison,Burglary,83,1.0,0.08,0.1,0.09,
1009,release,prison,Burglary,83,2.0,0.04,0.11,0.075,
1010,release,prison,Burglary,83,3.0,0.04,0.08,0.06,
1011,release,release_permanently,Burglary,83,3.0,,,0.775,
1012,release,prison,Drug offenses,83,1.0,0.08,0.05,0.065,
1013,release,prison,Drug offenses,83,2.0,0.04,0.07,0.055,
1014,release,prison,Drug offenses,83,3.0,0.04,0.07,0.055,
1015,release,release_permanently,Drug offenses,83,3.0,,,0.825,
1016,release,prison,murder/manslaughter,83,1.0,0.08,0.07,0.075,
1017,release,prison,murder/manslaughter,83,2.0,0.04,0.06,0.05,
1018,release,prison,murder/manslaughter,83,3.0,0.04,0.05,0.045,
1019,release,release_permanently,murder/manslaughter,83,3.0,,,0.83,
1020,release,prison,Other,83,1.0,0.08,0.08,0.08,
1021,release,prison,Other,83,2.0,0.04,0.11,0.075,
1022,release,prison,Other,83,3.0,0.04,0.09,0.065,
1023,release,release_permanently,Other,83,3.0,,,0.78,
1024,release,prison,Robbery,83,1.0,0.08,0.1,0.09,
1025,release,prison,Robbery,83,2.0,0.04,0.1,0.07,
1026,release,prison,Robbery,83,3.0,0.04,0.08,0.06,
1027,release,release_permanently,Robbery,83,3.0,,,0.78,
1028,release,prison,Sexual offenses,83,1.0,0.08,0.13,0.105,
1029,release,prison,Sexual offenses,83,2.0,0.04,0.09,0.065,
1030,release,prison,Sexual offenses,83,3.0,0.04,0.06,0.05,
1031,release,release_permanently,Sexual offenses,83,3.0,,,0.78,
1032,release,prison,Theft/forgery/fraud,83,1.0,0.08,0.08,0.08,
1033,release,prison,Theft/forgery/fraud,83,2.0,0.04,0.11,0.075,
1034,release,prison,Theft/forgery/fraud,83,3.0,0.04,0.08,0.06,
1035,release,release_permanently,Theft/forgery/fraud,83,3.0,,,0.785,
1036,release,prison,Violent personal,83,1.0,0.08,0.11,0.095,
1037,release,prison,Violent personal,83,2.0,0.04,0.08,0.06,
1038,release,prison,Violent personal,83,3.0,0.04,0.07,0.055,
1039,release,release_permanently,Violent personal,83,3.0,,,0.79,
1040,release,prison,Weapons,83,1.0,0.08,0.08,0.08,
1041,release,prison,Weapons,83,2.0,0.04,0.11,0.075,
1042,release,prison,Weapons,83,3.0,0.04,0.09,0.065,
1043,release,release_permanently,Weapons,83,3.0,,,0.78,
1044,release,prison,Burglary,84,1.0,0.08,0.1,0.09,
1045,release,prison,Burglary,84,2.0,0.04,0.11,0.075,
1046,release,prison,Burglary,84,3.0,0.04,0.08,0.06,
1047,release,release_permanently,Burglary,84,3.0,,,0.775,
1048,release,prison,Drug offenses,84,1.0,0.08,0.05,0.065,
1049,release,prison,Drug offenses,84,2.0,0.04,0.07,0.055,
1050,release,prison,Drug offenses,84,3.0,0.04,0.07,0.055,
1051,release,release_permanently,Drug offenses,84,3.0,,,0.825,
1052,release,prison,murder/manslaughter,84,1.0,0.08,0.07,0.075,
1053,release,prison,murder/manslaughter,84,2.0,0.04,0.06,0.05,
1054,release,prison,murder/manslaughter,84,3.0,0.04,0.05,0.045,
1055,release,release_permanently,murder/manslaughter,84,3.0,,,0.83,
1056,release,prison,Other,84,1.0,0.08,0.08,0.08,
1057,release,prison,Other,84,2.0,0.04,0.11,0.075,
1058,release,prison,Other,84,3.0,0.04,0.09,0.065,
1059,release,release_permanently,Other,84,3.0,,,0.78,
1060,release,prison,Robbery,84,1.0,0.08,0.1,0.09,
1061,release,prison,Robbery,84,2.0,0.04,0.1,0.07,
1062,release,prison,Robbery,84,3.0,0.04,0.08,0.06,
1063,release,release_permanently,Robbery,84,3.0,,,0.78,
1064,release,prison,Sexual offenses,84,1.0,0.08,0.13,0.105,
1065,release,prison,Sexual offenses,84,2.0,0.04,0.09,0.065,
1066,release,prison,Sexual offenses,84,3.0,0.04,0.06,0.05,
1067,release,release_permanently,Sexual offenses,84,3.0,,,0.78,
1068,release,prison,Theft/forgery/fraud,84,1.0,0.08,0.08,0.08,
1069,release,prison,Theft/forgery/fraud,84,2.0,0.04,0.11,0.075,
1070,release,prison,Theft/forgery/fraud,84,3.0,0.04,0.08,0.06,
1071,release,release_permanently,Theft/forgery/fraud,84,3.0,,,0.785,
1072,release,prison,Violent personal,84,1.0,0.08,0.11,0.095,
1073,release,prison,Violent personal,84,2.0,0.04,0.08,0.06,
1074,release,prison,Violent personal,84,3.0,0.04,0.07,0.055,
1075,release,release_permanently,Violent personal,84,3.0,,,0.79,
1076,release,prison,Weapons,84,1.0,0.08,0.08,0.08,
1077,release,prison,Weapons,84,2.0,0.04,0.11,0.075,
1078,release,prison,Weapons,84,3.0,0.04,0.09,0.065,
1079,release,release_permanently,Weapons,84,3.0,,,0.78,
1080,release,prison,Burglary,85,1.0,0.08,0.1,0.09,
1081,release,prison,Burglary,85,2.0,0.04,0.11,0.075,
1082,release,prison,Burglary,85,3.0,0.04,0.08,0.06,
1083,release,release_permanently,Burglary,85,3.0,,,0.775,
1084,release,prison,Drug offenses,85,1.0,0.08,0.05,0.065,
1085,release,prison,Drug offenses,85,2.0,0.04,0.07,0.055,
1086,release,prison,Drug offenses,85,3.0,0.04,0.07,0.055,
1087,release,release_permanently,Drug offenses,85,3.0,,,0.825,
1088,release,prison,murder/manslaughter,85,1.0,0.08,0.07,0.075,
1089,release,prison,murder/manslaughter,85,2.0,0.04,0.06,0.05,
1090,release,prison,murder/manslaughter,85,3.0,0.04,0.05,0.045,
1091,release,release_permanently,murder/manslaughter,85,3.0,,,0.83,
1092,release,prison,Other,85,1.0,0.08,0.08,0.08,
1093,release,prison,Other,85,2.0,0.04,0.11,0.075,
1094,release,prison,Other,85,3.0,0.04,0.09,0.065,
1095,release,release_permanently,Other,85,3.0,,,0.78,
1096,release,prison,Robbery,85,1.0,0.08,0.1,0.09,
1097,release,prison,Robbery,85,2.0,0.04,0.1,0.07,
1098,release,prison,Robbery,85,3.0,0.04,0.08,0.06,
1099,release,release_permanently,Robbery,85,3.0,,,0.78,
1100,release,prison,Sexual offenses,85,1.0,0.08,0.13,0.105,
1101,release,prison,Sexual offenses,85,2.0,0.04,0.09,0.065,
1102,release,prison,Sexual offenses,85,3.0,0.04,0.06,0.05,
1103,release,release_permanently,Sexual offenses,85,3.0,,,0.78,
1104,release,prison,Theft/forgery/fraud,85,1.0,0.08,0.08,0.08,
1105,release,prison,Theft/forgery/fraud,85,2.0,0.04,0.11,0.075,
1106,release,prison,Theft/forgery/fraud,85,3.0,0.04,0.08,0.06,
1107,release,release_permanently,Theft/forgery/fraud,85,3.0,,,0.785,
1108,release,prison,Violent personal,85,1.0,0.08,0.11,0.095,
1109,release,prison,Violent personal,85,2.0,0.04,0.08,0.06,
1110,release,prison,Violent personal,85,3.0,0.04,0.07,0.055,
1111,release,release_permanently,Violent personal,85,3.0,,,0.79,
1112,release,prison,Weapons,85,1.0,0.08,0.08,0.08,
1113,release,prison,Weapons,85,2.0,0.04,0.11,0.075,
1114,release,prison,Weapons,85,3.0,0.04,0.09,0.065,
1115,release,release_permanently,Weapons,85,3.0,,,0.78,
1116,release,prison,Burglary,86,1.0,0.08,0.1,0.09,
1117,release,prison,Burglary,86,2.0,0.04,0.11,0.075,
1118,release,prison,Burglary,86,3.0,0.04,0.08,0.06,
1119,release,release_permanently,Burglary,86,3.0,,,0.775,
1120,release,prison,Drug offenses,86,1.0,0.08,0.05,0.065,
1121,release,prison,Drug offenses,86,2.0,0.04,0.07,0.055,
1122,release,prison,Drug offenses,86,3.0,0.04,0.07,0.055,
1123,release,release_permanently,Drug offenses,86,3.0,,,0.825,
1124,release,prison,murder/manslaughter,86,1.0,0.08,0.07,0.075,
1125,release,prison,murder/manslaughter,86,2.0,0.04,0.06,0.05,
1126,release,prison,murder/manslaughter,86,3.0,0.04,0.05,0.045,
1127,release,release_permanently,murder/manslaughter,86,3.0,,,0.83,
1128,release,prison,Other,86,1.0,0.08,0.08,0.08,
1129,release,prison,Other,86,2.0,0.04,0.11,0.075,
1130,release,prison,Other,86,3.0,0.04,0.09,0.065,
1131,release,release_permanently,Other,86,3.0,,,0.78,
1132,release,prison,Robbery,86,1.0,0.08,0.1,0.09,
1133,release,prison,Robbery,86,2.0,0.04,0.1,0.07,
1134,release,prison,Robbery,86,3.0,0.04,0.08,0.06,
1135,release,release_permanently,Robbery,86,3.0,,,0.78,
1136,release,prison,Sexual offenses,86,1.0,0.08,0.13,0.105,
1137,release,prison,Sexual offenses,86,2.0,0.04,0.09,0.065,
1138,release,prison,Sexual offenses,86,3.0,0.04,0.06,0.05,
1139,release,release_permanently,Sexual offenses,86,3.0,,,0.78,
1140,release,prison,Theft/forgery/fraud,86,1.0,0.08,0.08,0.08,
1141,release,prison,Theft/forgery/fraud,86,2.0,0.04,0.11,0.075,
1142,release,prison,Theft/forgery/fraud,86,3.0,0.04,0.08,0.06,
1143,release,release_permanently,Theft/forgery/fraud,86,3.0,,,0.785,
1144,release,prison,Violent personal,86,1.0,0.08,0.11,0.095,
1145,release,prison,Violent personal,86,2.0,0.04,0.08,0.06,
1146,release,prison,Violent personal,86,3.0,0.04,0.07,0.055,
1147,release,release_permanently,Violent personal,86,3.0,,,0.79,
1148,release,prison,Weapons,86,1.0,0.08,0.08,0.08,
1149,release,prison,Weapons,86,2.0,0.04,0.11,0.075,
1150,release,prison,Weapons,86,3.0,0.04,0.09,0.065,
1151,release,release_permanently,Weapons,86,3.0,,,0.78,
1152,release,prison,Burglary,87,1.0,0.08,0.1,0.09,
1153,release,prison,Burglary,87,2.0,0.04,0.11,0.075,
1154,release,prison,Burglary,87,3.0,0.04,0.08,0.06,
1155,release,release_permanently,Burglary,87,3.0,,,0.775,
1156,release,prison,Drug offenses,87,1.0,0.08,0.05,0.065,
1157,release,prison,Drug offenses,87,2.0,0.04,0.07,0.055,
1158,release,prison,Drug offenses,87,3.0,0.04,0.07,0.055,
1159,release,release_permanently,Drug offenses,87,3.0,,,0.825,
1160,release,prison,murder/manslaughter,87,1.0,0.08,0.07,0.075,
1161,release,prison,murder/manslaughter,87,2.0,0.04,0.06,0.05,
1162,release,prison,murder/manslaughter,87,3.0,0.04,0.05,0.045,
1163,release,release_permanently,murder/manslaughter,87,3.0,,,0.83,
1164,release,prison,Other,87,1.0,0.08,0.08,0.08,
1165,release,prison,Other,87,2.0,0.04,0.11,0.075,
1166,release,prison,Other,87,3.0,0.04,0.09,0.065,
1167,release,release_permanently,Other,87,3.0,,,0.78,
1168,release,prison,Robbery,87,1.0,0.08,0.1,0.09,
1169,release,prison,Robbery,87,2.0,0.04,0.1,0.07,
1170,release,prison,Robbery,87,3.0,0.04,0.08,0.06,
1171,release,release_permanently,Robbery,87,3.0,,,0.78,
1172,release,prison,Sexual offenses,87,1.0,0.08,0.13,0.105,
1173,release,prison,Sexual offenses,87,2.0,0.04,0.09,0.065,
1174,release,prison,Sexual offenses,87,3.0,0.04,0.06,0.05,
1175,release,release_permanently,Sexual offenses,87,3.0,,,0.78,
1176,release,prison,Theft/forgery/fraud,87,1.0,0.08,0.08,0.08,
1177,release,prison,Theft/forgery/fraud,87,2.0,0.04,0.11,0.075,
1178,release,prison,Theft/forgery/fraud,87,3.0,0.04,0.08,0.06,
1179,release,release_permanently,Theft/forgery/fraud,87,3.0,,,0.785,
1180,release,prison,Violent personal,87,1.0,0.08,0.11,0.095,
1181,release,prison,Violent personal,87,2.0,0.04,0.08,0.06,
1182,release,prison,Violent personal,87,3.0,0.04,0.07,0.055,
1183,release,release_permanently,Violent personal,87,3.0,,,0.79,
1184,release,prison,Weapons,87,1.0,0.08,0.08,0.08,
1185,release,prison,Weapons,87,2.0,0.04,0.11,0.075,
1186,release,prison,Weapons,87,3.0,0.04,0.09,0.065,
1187,release,release_permanently,Weapons,87,3.0,,,0.78,
1188,release,prison,Burglary,88,1.0,0.08,0.1,0.09,
1189,release,prison,Burglary,88,2.0,0.04,0.11,0.075,
1190,release,prison,Burglary,88,3.0,0.04,0.08,0.06,
1191,release,release_permanently,Burglary,88,3.0,,,0.775,
1192,release,prison,Drug offenses,88,1.0,0.08,0.05,0.065,
1193,release,prison,Drug offenses,88,2.0,0.04,0.07,0.055,
1194,release,prison,Drug offenses,88,3.0,0.04,0.07,0.055,
1195,release,release_permanently,Drug offenses,88,3.0,,,0.825,
1196,release,prison,murder/manslaughter,88,1.0,0.08,0.07,0.075,
1197,release,prison,murder/manslaughter,88,2.0,0.04,0.06,0.05,
1198,release,prison,murder/manslaughter,88,3.0,0.04,0.05,0.045,
1199,release,release_permanently,murder/manslaughter,88,3.0,,,0.83,
1200,release,prison,Other,88,1.0,0.08,0.08,0.08,
1201,release,prison,Other,88,2.0,0.04,0.11,0.075,
1202,release,prison,Other,88,3.0,0.04,0.09,0.065,
1203,release,release_permanently,Other,88,3.0,,,0.78,
1204,release,prison,Robbery,88,1.0,0.08,0.1,0.09,
1205,release,prison,Robbery,88,2.0,0.04,0.1,0.07,
1206,release,prison,Robbery,88,3.0,0.04,0.08,0.06,
1207,release,release_permanently,Robbery,88,3.0,,,0.78,
1208,release,prison,Sexual offenses,88,1.0,0.08,0.13,0.105,
1209,release,prison,Sexual offenses,88,2.0,0.04,0.09,0.065,
1210,release,prison,Sexual offenses,88,3.0,0.04,0.06,0.05,
1211,release,release_permanently,Sexual offenses,88,3.0,,,0.78,
1212,release,prison,Theft/forgery/fraud,88,1.0,0.08,0.08,0.08,
1213,release,prison,Theft/forgery/fraud,88,2.0,0.04,0.11,0.075,
1214,release,prison,Theft/forgery/fraud,88,3.0,0.04,0.08,0.06,
1215,release,release_permanently,Theft/forgery/fraud,88,3.0,,,0.785,
1216,release,prison,Violent personal,88,1.0,0.08,0.11,0.095,
1217,release,prison,Violent personal,88,2.0,0.04,0.08,0.06,
1218,release,prison,Violent personal,88,3.0,0.04,0.07,0.055,
1219,release,release_permanently,Violent personal,88,3.0,,,0.79,
1220,release,prison,Weapons,88,1.0,0.08,0.08,0.08,
1221,release,prison,Weapons,88,2.0,0.04,0.11,0.075,
1222,release,prison,Weapons,88,3.0,0.04,0.09,0.065,
1223,release,release_permanently,Weapons,88,3.0,,,0.78,
1224,release,prison,Burglary,89,1.0,0.08,0.1,0.09,
1225,release,prison,Burglary,89,2.0,0.04,0.11,0.075,
1226,release,prison,Burglary,89,3.0,0.04,0.08,0.06,
1227,release,release_permanently,Burglary,89,3.0,,,0.775,
1228,release,prison,Drug offenses,89,1.0,0.08,0.05,0.065,
1229,release,prison,Drug offenses,89,2.0,0.04,0.07,0.055,
1230,release,prison,Drug offenses,89,3.0,0.04,0.07,0.055,
1231,release,release_permanently,Drug offenses,89,3.0,,,0.825,
1232,release,prison,murder/manslaughter,89,1.0,0.08,0.07,0.075,
1233,release,prison,murder/manslaughter,89,2.0,0.04,0.06,0.05,
1234,release,prison,murder/manslaughter,89,3.0,0.04,0.05,0.045,
1235,release,release_permanently,murder/manslaughter,89,3.0,,,0.83,
1236,release,prison,Other,89,1.0,0.08,0.08,0.08,
1237,release,prison,Other,89,2.0,0.04,0.11,0.075,
1238,release,prison,Other,89,3.0,0.04,0.09,0.065,
1239,release,release_permanently,Other,89,3.0,,,0.78,
1240,release,prison,Robbery,89,1.0,0.08,0.1,0.09,
1241,release,prison,Robbery,89,2.0,0.04,0.1,0.07,
1242,release,prison,Robbery,89,3.0,0.04,0.08,0.06,
1243,release,release_permanently,Robbery,89,3.0,,,0.78,
1244,release,prison,Sexual offenses,89,1.0,0.08,0.13,0.105,
1245,release,prison,Sexual offenses,89,2.0,0.04,0.09,0.065,
1246,release,prison,Sexual offenses,89,3.0,0.04,0.06,0.05,
1247,release,release_permanently,Sexual offenses,89,3.0,,,0.78,
1248,release,prison,Theft/forgery/fraud,89,1.0,0.08,0.08,0.08,
1249,release,prison,Theft/forgery/fraud,89,2.0,0.04,0.11,0.075,
1250,release,prison,Theft/forgery/fraud,89,3.0,0.04,0.08,0.06,
1251,release,release_permanently,Theft/forgery/fraud,89,3.0,,,0.785,
1252,release,prison,Violent personal,89,1.0,0.08,0.11,0.095,
1253,release,prison,Violent personal,89,2.0,0.04,0.08,0.06,
1254,release,prison,Violent personal,89,3.0,0.04,0.07,0.055,
1255,release,release_permanently,Violent personal,89,3.0,,,0.79,
1256,release,prison,Weapons,89,1.0,0.08,0.08,0.08,
1257,release,prison,Weapons,89,2.0,0.04,0.11,0.075,
1258,release,prison,Weapons,89,3.0,0.04,0.09,0.065,
1259,release,release_permanently,Weapons,89,3.0,,,0.78,
1260,release,prison,Burglary,90,1.0,0.08,0.1,0.09,
1261,release,prison,Burglary,90,2.0,0.04,0.11,0.075,
1262,release,prison,Burglary,90,3.0,0.04,0.08,0.06,
1263,release,release_permanently,Burglary,90,3.0,,,0.775,
1264,release,prison,Drug offenses,90,1.0,0.08,0.05,0.065,
1265,release,prison,Drug offenses,90,2.0,0.04,0.07,0.055,
1266,release,prison,Drug offenses,90,3.0,0.04,0.07,0.055,
1267,release,release_permanently,Drug offenses,90,3.0,,,0.825,
1268,release,prison,murder/manslaughter,90,1.0,0.08,0.07,0.075,
1269,release,prison,murder/manslaughter,90,2.0,0.04,0.06,0.05,
1270,release,prison,murder/manslaughter,90,3.0,0.04,0.05,0.045,
1271,release,release_permanently,murder/manslaughter,90,3.0,,,0.83,
1272,release,prison,Other,90,1.0,0.08,0.08,0.08,
1273,release,prison,Other,90,2.0,0.04,0.11,0.075,
1274,release,prison,Other,90,3.0,0.04,0.09,0.065,
1275,release,release_permanently,Other,90,3.0,,,0.78,
1276,release,prison,Robbery,90,1.0,0.08,0.1,0.09,
1277,release,prison,Robbery,90,2.0,0.04,0.1,0.07,
1278,release,prison,Robbery,90,3.0,0.04,0.08,0.06,
1279,release,release_permanently,Robbery,90,3.0,,,0.78,
1280,release,prison,Sexual offenses,90,1.0,0.08,0.13,0.105,
1281,release,prison,Sexual offenses,90,2.0,0.04,0.09,0.065,
1282,release,prison,Sexual offenses,90,3.0,0.04,0.06,0.05,
1283,release,release_permanently,Sexual offenses,90,3.0,,,0.78,
1284,release,prison,Theft/forgery/fraud,90,1.0,0.08,0.08,0.08,
1285,release,prison,Theft/forgery/fraud,90,2.0,0.04,0.11,0.075,
1286,release,prison,Theft/forgery/fraud,90,3.0,0.04,0.08,0.06,
1287,release,release_permanently,Theft/forgery/fraud,90,3.0,,,0.785,
1288,release,prison,Violent personal,90,1.0,0.08,0.11,0.095,
1289,release,prison,Violent personal,90,2.0,0.04,0.08,0.06,
1290,release,prison,Violent personal,90,3.0,0.04,0.07,0.055,
1291,release,release_permanently,Violent personal,90,3.0,,,0.79,
1292,release,prison,Weapons,90,1.0,0.08,0.08,0.08,
1293,release,prison,Weapons,90,2.0,0.04,0.11,0.075,
1294,release,prison,Weapons,90,3.0,0.04,0.09,0.065,
1295,release,release_permanently,Weapons,90,3.0,,,0.78,
1296,release,prison,Burglary,91,1.0,0.08,0.1,0.09,
1297,release,prison,Burglary,91,2.0,0.04,0.11,0.075,
1298,release,prison,Burglary,91,3.0,0.04,0.08,0.06,
1299,release,release_permanently,Burglary,91,3.0,,,0.775,
1300,release,prison,Drug offenses,91,1.0,0.08,0.05,0.065,
1301,release,prison,Drug offenses,91,2.0,0.04,0.07,0.055,
1302,release,prison,Drug offenses,91,3.0,0.04,0.07,0.055,
1303,release,release_permanently,Drug offenses,91,3.0,,,0.825,
1304,release,prison,murder/manslaughter,91,1.0,0.08,0.07,0.075,
1305,release,prison,murder/manslaughter,91,2.0,0.04,0.06,0.05,
1306,release,prison,murder/manslaughter,91,3.0,0.04,0.05,0.045,
1307,release,release_permanently,murder/manslaughter,91,3.0,,,0.83,
1308,release,prison,Other,91,1.0,0.08,0.08,0.08,
1309,release,prison,Other,91,2.0,0.04,0.11,0.075,
1310,release,prison,Other,91,3.0,0.04,0.09,0.065,
1311,release,release_permanently,Other,91,3.0,,,0.78,
1312,release,prison,Robbery,91,1.0,0.08,0.1,0.09,
1313,release,prison,Robbery,91,2.0,0.04,0.1,0.07,
1314,release,prison,Robbery,91,3.0,0.04,0.08,0.06,
1315,release,release_permanently,Robbery,91,3.0,,,0.78,
1316,release,prison,Sexual offenses,91,1.0,0.08,0.13,0.105,
1317,release,prison,Sexual offenses,91,2.0,0.04,0.09,0.065,
1318,release,prison,Sexual offenses,91,3.0,0.04,0.06,0.05,
1319,release,release_permanently,Sexual offenses,91,3.0,,,0.78,
1320,release,prison,Theft/forgery/fraud,91,1.0,0.08,0.08,0.08,
1321,release,prison,Theft/forgery/fraud,91,2.0,0.04,0.11,0.075,
1322,release,prison,Theft/forgery/fraud,91,3.0,0.04,0.08,0.06,
1323,release,release_permanently,Theft/forgery/fraud,91,3.0,,,0.785,
1324,release,prison,Violent personal,91,1.0,0.08,0.11,0.095,
1325,release,prison,Violent personal,91,2.0,0.04,0.08,0.06,
1326,release,prison,Violent personal,91,3.0,0.04,0.07,0.055,
1327,release,release_permanently,Violent personal,91,3.0,,,0.79,
1328,release,prison,Weapons,91,1.0,0.08,0.08,0.08,
1329,release,prison,Weapons,91,2.0,0.04,0.11,0.075,
1330,release,prison,Weapons,91,3.0,0.04,0.09,0.065,
1331,release,release_permanently,Weapons,91,3.0,,,0.78,
1332,release,prison,Burglary,92,1.0,0.08,0.1,0.09,
1333,release,prison,Burglary,92,2.0,0.04,0.11,0.075,
1334,release,prison,Burglary,92,3.0,0.04,0.08,0.06,
1335,release,release_permanently,Burglary,92,3.0,,,0.775,
1336,release,prison,Drug offenses,92,1.0,0.08,0.05,0.065,
1337,release,prison,Drug offenses,92,2.0,0.04,0.07,0.055,
1338,release,prison,Drug offenses,92,3.0,0.04,0.07,0.055,
1339,release,release_permanently,Drug offenses,92,3.0,,,0.825,
1340,release,prison,murder/manslaughter,92,1.0,0.08,0.07,0.075,
1341,release,prison,murder/manslaughter,92,2.0,0.04,0.06,0.05,
1342,release,prison,murder/manslaughter,92,3.0,0.04,0.05,0.045,
1343,release,release_permanently,murder/manslaughter,92,3.0,,,0.83,
1344,release,prison,Other,92,1.0,0.08,0.08,0.08,
1345,release,prison,Other,92,2.0,0.04,0.11,0.075,
1346,release,prison,Other,92,3.0,0.04,0.09,0.065,
1347,release,release_permanently,Other,92,3.0,,,0.78,
1348,release,prison,Robbery,92,1.0,0.08,0.1,0.09,
1349,release,prison,Robbery,92,2.0,0.04,0.1,0.07,
1350,release,prison,Robbery,92,3.0,0.04,0.08,0.06,
1351,release,release_permanently,Robbery,92,3.0,,,0.78,
1352,release,prison,Sexual offenses,92,1.0,0.08,0.13,0.105,
1353,release,prison,Sexual offenses,92,2.0,0.04,0.09,0.065,
1354,release,prison,Sexual offenses,92,3.0,0.04,0.06,0.05,
1355,release,release_permanently,Sexual offenses,92,3.0,,,0.78,
1356,release,prison,Theft/forgery/fraud,92,1.0,0.08,0.08,0.08,
1357,release,prison,Theft/forgery/fraud,92,2.0,0.04,0.11,0.075,
1358,release,prison,Theft/forgery/fraud,92,3.0,0.04,0.08,0.06,
1359,release,release_permanently,Theft/forgery/fraud,92,3.0,,,0.785,
1360,release,prison,Violent personal,92,1.0,0.08,0.11,0.095,
1361,release,prison,Violent personal,92,2.0,0.04,0.08,0.06,
1362,release,prison,Violent personal,92,3.0,0.04,0.07,0.055,
1363,release,release_permanently,Violent personal,92,3.0,,,0.79,
1364,release,prison,Weapons,92,1.0,0.08,0.08,0.08,
1365,release,prison,Weapons,92,2.0,0.04,0.11,0.075,
1366,release,prison,Weapons,92,3.0,0.04,0.09,0.065,
1367,release,release_permanently,Weapons,92,3.0,,,0.78,
1368,release,prison,Burglary,93,1.0,0.08,0.1,0.09,
1369,release,prison,Burglary,93,2.0,0.04,0.11,0.075,
1370,release,prison,Burglary,93,3.0,0.04,0.08,0.06,
1371,release,release_permanently,Burglary,93,3.0,,,0.775,
1372,release,prison,Drug offenses,93,1.0,0.08,0.05,0.065,
1373,release,prison,Drug offenses,93,2.0,0.04,0.07,0.055,
1374,release,prison,Drug offenses,93,3.0,0.04,0.07,0.055,
1375,release,release_permanently,Drug offenses,93,3.0,,,0.825,
1376,release,prison,murder/manslaughter,93,1.0,0.08,0.07,0.075,
1377,release,prison,murder/manslaughter,93,2.0,0.04,0.06,0.05,
1378,release,prison,murder/manslaughter,93,3.0,0.04,0.05,0.045,
1379,release,release_permanently,murder/manslaughter,93,3.0,,,0.83,
1380,release,prison,Other,93,1.0,0.08,0.08,0.08,
1381,release,prison,Other,93,2.0,0.04,0.11,0.075,
1382,release,prison,Other,93,3.0,0.04,0.09,0.065,
1383,release,release_permanently,Other,93,3.0,,,0.78,
