fips,year,population
48199,2015,35656
48201,2015,3087778
48203,2015,42105
48205,2015,3828
48207,2015,3689
48209,2015,136882
48211,2015,2563
48213,2015,48299
48215,2015,515442
48217,2015,20908
48219,2015,15025
48221,2015,32302
48223,2015,22236
48225,2015,14224
48227,2015,25669
48229,2015,2282
48231,2015,57936
48233,2015,13755
48235,2015,965
48237,2015,5877
48239,2015,9156
48241,2015,21580
48243,2015,1377
48245,2015,169413
48247,2015,3058
48249,2015,25756
48251,2015,103509
48253,2015,14190
48255,2015,10560
48257,2015,74377
48259,2015,25020
48261,2015,261
48263,2015,424
48265,2015,29138
48267,2015,2515
48269,2015,174
48271,2015,2147
48273,2015,21062
48275,2015,2190
48277,2015,30445
48279,2015,8046
48281,2015,12789
48283,2015,5318
48285,2015,11524
48287,2015,10864
48289,2015,9840
48291,2015,52696
48293,2015,14792
48295,2015,2231
48297,2015,7749
48299,2015,10537
48301,2015,65
48303,2015,202630
48305,2015,3486
48307,2015,4956
48309,2015,161242
48311,2015,512
48313,2015,9321
48315,2015,6124
48317,2015,3526
48319,2015,2232
48321,2015,23038
48323,2015,36041
48325,2015,31384
48327,2015,1200
48329,2015,107248
48331,2015,14591
48333,2015,2746
48335,2015,6093
48337,2015,11429
48339,2015,351641
48341,2015,13592
48343,2015,7444
48345,2015,643
48347,2015,43738
48349,2015,29588
48351,2015,9032
48353,2015,9185
48355,2015,237363
48357,2015,6682
48359,2015,1389
48361,2015,53951
48363,2015,17233
48365,2015,14897
48367,2015,81497
48369,2015,6106
48371,2015,10603
48373,2015,29997
48375,2015,78646
48377,2015,3891
48379,2015,6678
48381,2015,85947
48383,2015,2471
48385,2015,1874
48387,2015,7407
48389,2015,10944
48391,2015,4389
48393,2015,564
48395,2015,10277
48397,2015,59413
48399,2015,6298
48401,2015,34499
48403,2015,5728
48405,2015,4831
48407,2015,16750
48409,2015,42477
48411,2015,3606
48413,2015,1934
48415,2015,11309
48417,2015,2064
48419,2015,15600
48421,2015,1919
48423,2015,141655
48425,2015,5483
48427,2015,38742
48429,2015,5877
48431,2015,814
48433,2015,767
48435,2015,2499
48437,2015,4560
48439,2015,1330801
48441,2015,88829
48443,2015,498
48445,2015,7955
48447,2015,859
48449,2015,20267
48451,2015,76905
48453,2015,847884
48455,2015,8417
48457,2015,13403
48459,2015,25335
48461,2015,2270
48463,2015,16397
48465,2015,30300
48467,2015,32880
48469,2015,58579
48471,2015,53239
48473,2015,33205
48475,2015,7214
48477,2015,21526
48479,2015,169422
48481,2015,25800
48483,2015,3420
48485,2015,87691
48487,2015,8327
48489,2015,14473
48491,2015,337852
48493,2015,30870
48495,2015,5050
48497,2015,40721
48499,2015,24785
48501,2015,5262
48503,2015,11037
48505,2015,8556
48507,2015,7574
49001,2015,3789
49003,2015,31420
49005,2015,77736
49007,2015,12635
49009,2015,663
49011,2015,209953
49013,2015,12411
49015,2015,6145
49017,2015,2989
49019,2015,6193
49021,2015,30650
49023,2015,6308
49025,2015,4131
49027,2015,7294
49029,2015,6547
49031,2015,812
49033,2015,1341
49035,2015,730876
49037,2015,9326
49039,2015,18703
49041,2015,12448
49043,2015,26981
49045,2015,39370
49047,2015,23208
49049,2015,362570
49051,2015,18223
49053,2015,87974
49055,2015,1591
49057,2015,156585
50001,2015,25173
50003,2015,22754
50005,2015,19972
50007,2015,115367
50009,2015,3803
50011,2015,32714
50013,2015,4554
50015,2015,16828
50017,2015,19051
50019,2015,17066
50021,2015,38884
50023,2015,38885
50025,2015,28106
50027,2015,35456
51001,2015,20030
51003,2015,69539
51005,2015,9427
51007,2015,8168
51009,2015,20469
51011,2015,9747
51013,2015,171504
51015,2015,47925
51017,2015,2773
51019,2015,49353
51021,2015,4288
51023,2015,21249
51025,2015,11212
51027,2015,14909
51029,2015,11372
51031,2015,35919
51033,2015,19248
51035,2015,18495
51036,2015,4596
51037,2015,7503
51041,2015,223914
51043,2015,9154
51045,2015,3303
51047,2015,31876
51049,2015,6090
51051,2015,9639
51053,2015,18782
51057,2015,6961
51059,2015,775117
51061,2015,44871
51063,2015,9677
51065,2015,16772
51067,2015,35140
51069,2015,54279
51071,2015,10488
51073,2015,24197
51075,2015,14454
51077,2015,10192
51079,2015,12192
51081,2015,8533
51083,2015,21227
51085,2015,67874
51087,2015,215831
51089,2015,31795
51091,2015,1284
51093,2015,23601
51095,2015,43699
51097,2015,4531
51099,2015,16936
51101,2015,10698
51103,2015,5676
51105,2015,16062
51107,2015,251170
51109,2015,22266
51111,2015,7871
51113,2015,8143
51115,2015,5116
51117,2015,18626
51119,2015,6133
51121,2015,73323
51125,2015,8877
51127,2015,13740
51131,2015,7069
51133,2015,6354
51135,2015,10180
51137,2015,21856
51139,2015,14878
51141,2015,10912
51143,2015,39450
51145,2015,19070
51147,2015,16568
51149,2015,26699
51153,2015,306549
51155,2015,21955
51157,2015,4532
51159,2015,5764
51161,2015,59235
51163,2015,13629
51165,2015,49876
51167,2015,17973
51169,2015,13923
51171,2015,26601
51173,2015,19819
51175,2015,11973
51177,2015,86367
51179,2015,97366
51181,2015,4382
51183,2015,8219
51185,2015,27476
51187,2015,25748
51191,2015,34643
51193,2015,10579
51195,2015,26610
51197,2015,18456
51199,2015,44326
51510,2015,112651
51520,2015,10768
51530,2015,4219
51540,2015,35361
51550,2015,159753
51570,2015,10718
51580,2015,3550
51590,2015,25997
51595,2015,3364
51600,2015,15744
51610,2015,9174
51620,2015,5064
51630,2015,20083
51640,2015,4109
51650,2015,92493
51660,2015,40851
51670,2015,13955
51678,2015,5436
51680,2015,55355
51683,2015,28339
51685,2015,11239
51690,2015,8064
51700,2015,123564
51710,2015,178538
51720,2015,2608
51730,2015,21124
51735,2015,7761
51740,2015,63508
51750,2015,13976
51760,2015,160020
51770,2015,65657
51775,2015,16774
51790,2015,15456
51800,2015,58240
51810,2015,308172
51820,2015,13405
51830,2015,11261
51840,2015,18091
53001,2015,11424
53003,2015,13543
53005,2015,121629
53007,2015,46742
53009,2015,42609
53011,2015,298731
53013,2015,2296
53015,2015,64843
53017,2015,25058
53019,2015,4698
53021,2015,56086
53023,2015,1320
53025,2015,57874
53027,2015,44674
53029,2015,49383
53031,2015,17036
53033,2015,1491440
53035,2015,172210
53037,2015,30237
53039,2015,12950
53041,2015,46920
53043,2015,5970
53045,2015,37897
53047,2015,24778
53049,2015,12087
53051,2015,7867
53053,2015,567174
53055,2015,9492
53057,2015,75721
53059,2015,7417
53061,2015,527367
53063,2015,324201
53065,2015,26590
53067,2015,177380
53069,2015,2200
53071,2015,39280
53073,2015,143304
53075,2015,37311
53077,2015,153294
54001,2015,11001
54003,2015,74203
54005,2015,14983
54007,2015,9037
54009,2015,14803
54011,2015,63648
54013,2015,4618
54015,2015,5516
54017,2015,5900
54019,2015,28419
54021,2015,6029
54023,2015,7145
54025,2015,22127
54027,2015,14809
54029,2015,18842
54031,2015,8691
54033,2015,43821
54035,2015,18379
54037,2015,37294
54039,2015,121217
54041,2015,10341
54043,2015,13525
54045,2015,22424
54047,2015,12646
54049,2015,36794
54051,2015,20408
54053,2015,17159
54055,2015,38319
54057,2015,17346
54059,2015,16456
54061,2015,78513
54063,2015,8139
54065,2015,11161
54067,2015,16045
54069,2015,27473
54071,2015,4251
54073,2015,4998
54075,2015,5336
54077,2015,22260
54079,2015,36465
54081,2015,49188
54083,2015,18667
54085,2015,6267
54087,2015,8979
54089,2015,8301
54091,2015,10931
54093,2015,4462
54095,2015,5655
54097,2015,15790
54099,2015,26111
54101,2015,5300
54103,2015,9775
54105,2015,3723
54107,2015,54766
54109,2015,14244
55001,2015,12098
55003,2015,10118
55005,2015,27919
55007,2015,9071
55009,2015,171194
55011,2015,8206
55013,2015,8857
55015,2015,32750
55017,2015,41030
55019,2015,20414
55021,2015,37065
55023,2015,10111
55025,2015,366899
55027,2015,58820
55029,2015,16201
55031,2015,28897
55033,2015,30479
55035,2015,69931
55037,2015,2744
55039,2015,66419
55041,2015,5529
55043,2015,34787
55045,2015,23661
55047,2015,11356
55049,2015,15058
55051,2015,3350
55053,2015,13106
55055,2015,56355
55057,2015,16820
55059,2015,113715
55061,2015,12850
55063,2015,80298
55065,2015,10442
55067,2015,11738
55069,2015,17995
55071,2015,50898
55073,2015,87480
55075,2015,25296
55077,2015,9156
55078,2015,2654
55079,2015,642054
55081,2015,28503
55083,2015,24134
55085,2015,21750
55087,2015,122172
55089,2015,56698
55091,2015,4456
55093,2015,28497
55095,2015,27431
55097,2015,48641
55099,2015,8386
55101,2015,127278
55103,2015,10776
55105,2015,104867
55107,2015,8591
55109,2015,57555
55111,2015,40452
55113,2015,9711
55115,2015,25497
55117,2015,74910
55119,2015,12634
55121,2015,18391
55123,2015,18203
55125,2015,12120
55127,2015,67981
55129,2015,9237
55131,2015,87338
55133,2015,258393
55135,2015,32794
55137,2015,14808
55139,2015,114779
55141,2015,46190
56001,2015,28697
56003,2015,7096
56005,2015,33761
56007,2015,10144
56009,2015,9181
56011,2015,4511
56013,2015,24768
56015,2015,8504
56017,2015,2751
56019,2015,5105
56021,2015,63445
56023,2015,11545
56025,2015,54370
56027,2015,1596
56029,2015,17878
56031,2015,5255
56033,2015,18879
56035,2015,6484
56037,2015,29967
56039,2015,16308
56041,2015,13190
56043,2015,5011
56045,2015,4627
01001,2016,36397
01003,2016,129811
01005,2016,16612
01007,2016,15251
01009,2016,36329
01011,2016,6956
01013,2016,12455
01015,2016,74931
01017,2016,21537
01019,2016,15945
01021,2016,28146
01023,2016,8005
01025,2016,15421
01027,2016,8458
01029,2016,9276
01031,2016,32806
01033,2016,34474
01035,2016,7613
01037,2016,6986
01039,2016,22974
01041,2016,8697
01043,2016,52149
01045,2016,31894
01047,2016,25308
01049,2016,45024
01051,2016,54531
01053,2016,24172
01055,2016,65907
01057,2016,10268
01059,2016,19985
01061,2016,16477
01063,2016,5185
01065,2016,9277
01067,2016,10502
01069,2016,66648
01071,2016,33097
01073,2016,434774
01075,2016,8501
01077,2016,59598
01079,2016,21364
01081,2016,113284
01083,2016,61947
01085,2016,6498
01087,2016,12843
01089,2016,240726
01091,2016,12137
01093,2016,18593
01095,2016,59620
01097,2016,269893
01099,2016,13616
01101,2016,150257
01103,2016,76676
01105,2016,6030
01107,2016,13334
01109,2016,23297
01111,2016,14038
01113,2016,38234
01115,2016,56679
01117,2016,139800
01119,2016,8711
01121,2016,52686
01123,2016,25245
01125,2016,144614
01127,2016,40606
01129,2016,10585
01131,2016,6778
01133,2016,14846
02013,2016,2827
02016,2016,4802
02020,2016,206059
02050,2016,11280
02060,2016,654
02068,2016,1566
02070,2016,3214
02090,2016,70487
02100,2016,1647
02105,2016,1342
02110,2016,22699
02122,2016,38318
02130,2016,9274
02150,2016,9356
02158,2016,4824
02164,2016,1057
02170,2016,69518
02180,2016,6199
02185,2016,6923
02188,2016,4784
02195,2016,2118
02198,2016,4315
02220,2016,5911
02230,2016,831
02240,2016,4476
02261,2016,6382
02275,2016,1558
02282,2016,412
02290,2016,3415
04001,2016,44735
04003,2016,76267
04005,2016,99525
04007,2016,29442
04009,2016,24191
04011,2016,6230
04012,2016,9783
04013,2016,2774835
04015,2016,116259
04017,2016,65736
04019,2016,647071
04021,2016,254764
04023,2016,28109
04025,2016,126671
04027,2016,125590
05001,2016,11371
05003,2016,12589
05005,2016,22518
05007,2016,167366
05009,2016,22685
05011,2016,6741
05013,2016,3281
05015,2016,16638
05017,2016,6719
05019,2016,15396
05021,2016,9161
05023,2016,14638
05025,2016,5093
05027,2016,15820
05029,2016,12962
05031,2016,69684
05033,2016,39667
05035,2016,31534
05037,2016,10619
05039,2016,4526
05041,2016,7181
05043,2016,12174
05045,2016,83920
05047,2016,10961
05049,2016,6893
05051,2016,59263
05053,2016,11604
05055,2016,28552
05057,2016,13462
05059,2016,21717
05061,2016,8114
05063,2016,23326
05065,2016,8105
05067,2016,11412
05069,2016,46074
05071,2016,16511
05073,2016,4252
05075,2016,10373
05077,2016,6188
05079,2016,9766
05081,2016,7610
05083,2016,13680
05085,2016,47078
05087,2016,10054
05089,2016,9421
05091,2016,27983
05093,2016,27505
05095,2016,4344
05097,2016,5183
05099,2016,5130
05101,2016,4625
05103,2016,14835
05105,2016,6438
05107,2016,11589
05109,2016,6798
05111,2016,15069
05113,2016,11818
05115,2016,42102
05117,2016,4954
05119,2016,259565
05121,2016,10632
05123,2016,17648
05125,2016,74575
05127,2016,6281
05129,2016,4718
05131,2016,82487
05133,2016,10484
05135,2016,9747
05137,2016,7152
05139,2016,25065
05141,2016,9660
05143,2016,155479
05145,2016,51094
05147,2016,3976
05149,2016,13450
06001,2016,1143408
06003,2016,657
06005,2016,22807
06007,2016,148249
06009,2016,27117
06011,2016,13567
06013,2016,751307
06015,2016,17901
06017,2016,118832
06019,2016,627043
06021,2016,17415
06023,2016,91371
06025,2016,114662
06027,2016,10858
06029,2016,573456
06031,2016,100483
06033,2016,38828
06035,2016,22171
06037,2016,6946383
06039,2016,97607
06041,2016,162119
06043,2016,10515
06045,2016,53609
06047,2016,171827
06049,2016,5190
06051,2016,9982
06053,2016,281676
06055,2016,90970
06057,2016,59679
06059,2016,2139958
06061,2016,238320
06063,2016,11044
06065,2016,1547476
06067,2016,1005864
06069,2016,39234
06071,2016,1425008
06073,2016,2258790
06075,2016,639594
06077,2016,476056
06079,2016,187084
06081,2016,514715
06083,2016,296365
06085,2016,1316610
06087,2016,188639
06089,2016,111165
06091,2016,1697
06093,2016,25702
06095,2016,292270
06097,2016,327881
06099,2016,349180
06101,2016,60560
06103,2016,38762
06105,2016,7729
06107,2016,289092
06109,2016,33078
06111,2016,559648
06113,2016,151954
06115,2016,48381
08001,2016,334412
08003,2016,10658
08005,2016,431544
08007,2016,7733
08009,2016,2015
08011,2016,4119
08013,2016,227363
08014,2016,44864
08015,2016,12077
08017,2016,1091
08019,2016,6396
08021,2016,4849
08023,2016,2098
08025,2016,3952
08027,2016,2631
08029,2016,17840
08031,2016,496444
08033,2016,1203
08035,2016,219591
08037,2016,38870
08039,2016,17082
08041,2016,464822
08043,2016,30922
08045,2016,39325
08047,2016,4247
08049,2016,10523
08051,2016,12039
08053,2016,456
08055,2016,3661
08057,2016,871
08059,2016,387302
08061,2016,790
08063,2016,4739
08065,2016,5274
08067,2016,37770
08069,2016,233192
08071,2016,8669
08073,2016,3649
08075,2016,15309
08077,2016,95512
08079,2016,438
08081,2016,8446
08083,2016,15742
08085,2016,24533
08087,2016,17730
08089,2016,11056
08091,2016,2953
08093,2016,11865
08095,2016,2467
08097,2016,12589
08099,2016,7374
08101,2016,104461
08103,2016,4179
08105,2016,6945
08107,2016,17577
08109,2016,3909
08111,2016,459
08113,2016,5751
08115,2016,1388
08117,2016,22625
08119,2016,15778
08121,2016,2961
08123,2016,195433
08125,2016,5995
09001,2016,625234
09003,2016,591937
09005,2016,119282
09007,2016,108396
09009,2016,572423
09011,2016,179031
09013,2016,107259
09015,2016,78924
10001,2016,112458
10003,2016,373582
10005,2016,127105
11001,2016,498196
12001,2016,188988
12003,2016,18563
12005,2016,119960
12007,2016,17470
12009,2016,356539
12011,2016,1271205
12013,2016,9349
12015,2016,90543
12017,2016,74442
12019,2016,136779
12021,2016,199698
12023,2016,44186
12027,2016,22742
12029,2016,10127
12031,2016,625226
12033,2016,206002
12035,2016,60596
12037,2016,7598
12039,2016,29996
12041,2016,11227
12043,2016,8124
12045,2016,10874
12047,2016,9656
12049,2016,17068
12051,2016,25740
12053,2016,104490
12055,2016,51787
12057,2016,943222
12059,2016,12412
12061,2016,82787
12063,2016,31936
12065,2016,8835
12067,2016,6032
12069,2016,192858
12071,2016,415988
12073,2016,206423
12075,2016,23839
12077,2016,5950
12079,2016,11825
12081,2016,217825
12083,2016,194947
12085,2016,89316
12086,2016,1811117
12087,2016,50740
12089,2016,50040
12091,2016,131718
12093,2016,25538
12095,2016,928471
12097,2016,226506
12099,2016,882537
12101,2016,309938
12103,2016,599946
12105,2016,408986
12107,2016,43399
12109,2016,147885
12111,2016,183908
12113,2016,113162
12115,2016,218172
12117,2016,309520
12119,2016,46544
12121,2016,27253
12123,2016,14243
12125,2016,10765
12127,2016,325552
12129,2016,21726
12131,2016,41703
12133,2016,16203
13001,2016,11492
13003,2016,5293
13005,2016,7141
13007,2016,2013
13009,2016,31169
13011,2016,11884
13013,2016,50724
13015,2016,68510
13017,2016,10814
13019,2016,11938
13021,2016,98653
13023,2016,8629
13025,2016,11938
13027,2016,9893
13029,2016,23413
13031,2016,53937
13033,2016,14385
13035,2016,16003
13037,2016,4496
13039,2016,35055
13043,2016,6674
13045,2016,78028
13047,2016,42450
13049,2016,8901
13051,2016,193695
13053,2016,7654
13055,2016,16073
13057,2016,160264
13059,2016,93219
13061,2016,1704
13063,2016,188733
13065,2016,4243
13067,2016,512530
13069,2016,28473
13071,2016,28651
13073,2016,97738
13075,2016,10792
13077,2016,93149
13079,2016,7962
13081,2016,14214
13083,2016,10695
13085,2016,15081
13087,2016,17030
13089,2016,512172
13091,2016,13917
13093,2016,9274
13095,2016,58601
13097,2016,95720
13099,2016,6211
13101,2016,2560
13103,2016,39211
13105,2016,11841
13107,2016,14117
13109,2016,6549
13111,2016,14623
13113,2016,72019
13115,2016,62415
13117,2016,144337
13119,2016,14084
13121,2016,717499
13123,2016,17893
13125,2016,1915
13127,2016,52553
13129,2016,37224
13131,2016,15368
13133,2016,9390
13135,2016,617724
13137,2016,27955
13139,2016,126110
13141,2016,5664
13143,2016,18498
13145,2016,21820
13147,2016,15618
13149,2016,7551
13151,2016,150285
13153,2016,100609
13155,2016,6027
13157,2016,41882
13159,2016,8695
13161,2016,9394
13163,2016,9943
13165,2016,5889
13167,2016,6457
13169,2016,18405
13171,2016,12250
13173,2016,6798
13175,2016,29543
13177,2016,19413
13179,2016,41077
13181,2016,4843
13183,2016,12470
13185,2016,77863
13187,2016,21460
13189,2016,13305
13191,2016,8682
13193,2016,9215
13195,2016,18608
13197,2016,5376
13199,2016,13179
13201,2016,3524
13205,2016,14550
13207,2016,17634
13209,2016,5993
13211,2016,11323
13213,2016,25675
13215,2016,130284
13217,2016,70111
13219,2016,23660
13221,2016,9453
13223,2016,105462
13225,2016,17972
13227,2016,19061
13229,2016,12042
13231,2016,11835
13233,2016,26212
13235,2016,7178
13237,2016,12894
13239,2016,1288
13241,2016,9846
13243,2016,4272
13245,2016,136103
13247,2016,58784
13249,2016,3272
13251,2016,9120
13253,2016,5093
13255,2016,40737
13257,2016,16031
13259,2016,4550
13261,2016,19697
13263,2016,4032
13265,2016,979
13267,2016,17517
13269,2016,5301
13271,2016,11014
13273,2016,5520
13275,2016,28253
13277,2016,26271
13279,2016,16756
13281,2016,6301
13283,2016,4241
13285,2016,45673
13287,2016,4826
13289,2016,5148
13291,2016,12400
13293,2016,16672
13295,2016,43838
13297,2016,57986
13299,2016,22487
13301,2016,3290
13303,2016,13194
13305,2016,19232
13307,2016,1622
13309,2016,5771
13311,2016,17793
13313,2016,67568
13315,2016,5912
13317,2016,5889
13319,2016,5647
13321,2016,13030
15001,2016,123666
15003,2016,646243
15005,2016,55
15007,2016,44778
15009,2016,106978
16001,2016,295490
16003,2016,2277
16005,2016,54542
16007,2016,3406
16009,2016,5336
16011,2016,27426
16013,2016,14022
16015,2016,4444
16017,2016,25773
16019,2016,68449
16021,2016,7087
16023,2016,1462
16025,2016,633
16027,2016,132009
16029,2016,4025
16031,2016,13938
16033,2016,558
16035,2016,5228
16037,2016,2420
16039,2016,17117
16041,2016,7908
16043,2016,8021
16045,2016,10099
16047,2016,9159
16049,2016,9444
16051,2016,16681
16053,2016,14328
16055,2016,96402
16057,2016,28019
16059,2016,4291
16061,2016,2136
16063,2016,3303
16065,2016,27519
16067,2016,12412
16069,2016,25241
16071,2016,2459
16073,2016,6962
16075,2016,13781
16077,2016,4536
16079,2016,7573
16081,2016,7536
16083,2016,51669
16085,2016,6406
16087,2016,5730
17001,2016,40915
17003,2016,3819
17005,2016,10948
17007,2016,34632
17009,2016,4841
17011,2016,20475
17013,2016,2930
17015,2016,8701
17017,2016,7982
17019,2016,152293
17021,2016,21283
17023,2016,9862
17025,2016,8187
17027,2016,24830
17029,2016,35733
17031,2016,3531888
17033,2016,12473
17035,2016,6794
17037,2016,73070
17039,2016,10283
17041,2016,12179
17043,2016,620962
17045,2016,10913
17047,2016,3979
17049,2016,21675
17051,2016,13865
17053,2016,8384
17055,2016,24141
17057,2016,22721
17059,2016,3089
17061,2016,8343
17063,2016,33016
17065,2016,4952
17067,2016,10939
17069,2016,2389
17071,2016,4152
17073,2016,30770
17075,2016,17316
17077,2016,41316
17079,2016,5957
17081,2016,24150
17083,2016,14218
17085,2016,12652
17087,2016,7968
17089,2016,349406
17091,2016,72417
17093,2016,82362
17095,2016,32262
17097,2016,470013
17099,2016,70895
17101,2016,10837
17103,2016,22415
17105,2016,23131
17107,2016,19377
17109,2016,21425
17111,2016,206303
17113,2016,120342
17115,2016,66442
17117,2016,28926
17119,2016,173706
17121,2016,23505
17123,2016,7227
17125,2016,8403
17127,2016,8807
17129,2016,7848
17131,2016,9634
17133,2016,22046
17135,2016,18620
17137,2016,22588
17139,2016,8901
17141,2016,32622
17143,2016,118423
17145,2016,14114
17147,2016,10392
17149,2016,9632
17151,2016,2640
17153,2016,3412
17155,2016,3521
17157,2016,21395
17159,2016,9664
17161,2016,91363
17163,2016,172586
17165,2016,15208
17167,2016,128109
17169,2016,4442
17171,2016,3205
17173,2016,13219
17175,2016,3356
17177,2016,27621
17179,2016,84652
17181,2016,10641
17183,2016,48638
17185,2016,7114
17187,2016,10921
17189,2016,8958
17191,2016,9952
17193,2016,8493
17195,2016,34965
17197,2016,461484
17199,2016,42774
17201,2016,183153
17203,2016,24591
18001,2016,20629
18003,2016,238766
18005,2016,52913
18007,2016,5374
18009,2016,7396
18011,2016,41824
18013,2016,9338
18015,2016,12575
18017,2016,24163
18019,2016,76370
18021,2016,16734
18023,2016,20010
18025,2016,6702
18027,2016,19939
18029,2016,32163
18031,2016,16954
18033,2016,27412
18035,2016,79093
18037,2016,26974
18039,2016,127912
18041,2016,14630
18043,2016,50577
18045,2016,10275
18047,2016,14541
18049,2016,12415
18051,2016,21391
18053,2016,42941
18055,2016,20381
18057,2016,207407
18059,2016,48076
18061,2016,25605
18063,2016,105863
18065,2016,31356
18067,2016,51441
18069,2016,23831
18071,2016,28116
18073,2016,21412
18075,2016,12955
18077,2016,21316
18079,2016,18061
18081,2016,98823
18083,2016,24359
18085,2016,50430
18087,2016,23194
18089,2016,314870
18091,2016,71962
18093,2016,28608
18095,2016,83252
18097,2016,634559
18099,2016,29251
18101,2016,6399
18103,2016,23707
18105,2016,108883
18107,2016,24387
18109,2016,45521
18111,2016,8969
18113,2016,30508
18115,2016,3741
18117,2016,12220
18119,2016,13435
18121,2016,10760
18123,2016,12241
18125,2016,7730
18127,2016,111144
18129,2016,16474
18131,2016,7955
18133,2016,25249
18135,2016,15500
18137,2016,17970
18139,2016,10589
18141,2016,176393
18143,2016,15439
18145,2016,28658
18147,2016,12911
18149,2016,14645
18151,2016,21964
18153,2016,13836
18155,2016,6629
18157,2016,136677
18159,2016,9595
18161,2016,4595
18163,2016,119388
18165,2016,9759
18167,2016,72576
18169,2016,19855
18171,2016,5098
18173,2016,39493
18175,2016,17966
18177,2016,42185
18179,2016,17338
18181,2016,14719
18183,2016,21370
19001,2016,4228
19003,2016,2186
19005,2016,8153
19007,2016,7425
19009,2016,3301
19011,2016,16162
19013,2016,88100
19015,2016,17197
19017,2016,15514
19019,2016,12807
19021,2016,12862
19023,2016,8701
19025,2016,5909
19027,2016,12303
19029,2016,7781
19031,2016,11591
19033,2016,26769
19035,2016,6725
19037,2016,7359
19039,2016,5599
19041,2016,9952
19043,2016,10598
19045,2016,29370
19047,2016,10521
19049,2016,54361
19051,2016,5167
19053,2016,5058
19055,2016,10691
19057,2016,24302
19059,2016,10177
19061,2016,61912
19063,2016,5983
19065,2016,12312
19067,2016,9497
19069,2016,6158
19071,2016,4176
19073,2016,5392
19075,2016,7444
19077,2016,6369
19079,2016,9195
19081,2016,6601
19083,2016,10818
19085,2016,8680
19087,2016,12631
19089,2016,5470
19091,2016,5724
19093,2016,4062
19095,2016,10097
19097,2016,11996
19099,2016,23047
19101,2016,11994
19103,2016,106081
19105,2016,12735
19107,2016,6129
19109,2016,8933
19111,2016,21684
19113,2016,145370
19115,2016,7157
19117,2016,5184
19119,2016,6922
19121,2016,9916
19123,2016,13877
19125,2016,20925
19127,2016,24541
19129,2016,9494
19131,2016,6285
19133,2016,5120
19135,2016,4790
19137,2016,6148
19139,2016,27231
19141,2016,8346
19143,2016,3615
19145,2016,9691
19147,2016,5351
19149,2016,15466
19151,2016,4025
19153,2016,315019
19155,2016,59642
19157,2016,11655
19159,2016,2847
19161,2016,5778
19163,2016,111188
19165,2016,6914
19167,2016,21753
19169,2016,72608
19171,2016,10484
19173,2016,3670
19175,2016,7621
19177,2016,4351
19179,2016,22559
19181,2016,31792
19183,2016,13418
19185,2016,3699
19187,2016,23680
19189,2016,6554
19191,2016,13351
19193,2016,65437
19195,2016,4741
19197,2016,7512
20001,2016,7804
20003,2016,4520
20005,2016,10497
20007,2016,2785
20009,2016,16532
20011,2016,8776
20013,2016,5701
20015,2016,43152
20017,2016,1549
20019,2016,1913
20021,2016,12577
20023,2016,1498
20025,2016,1218
20027,2016,4728
20029,2016,5415
20031,2016,5134
20033,2016,1017
20035,2016,22340
20037,2016,26192
20039,2016,1577
20041,2016,11604
20043,2016,4942
20045,2016,87488
20047,2016,1770
20049,2016,1353
20051,2016,19468
20053,2016,4091
20055,2016,23530
20057,2016,22039
20059,2016,16294
20061,2016,22738
20063,2016,1459
20065,2016,1470
20067,2016,4711
20069,2016,3668
20071,2016,739
20073,2016,3578
20075,2016,1627
20077,2016,3220
20079,2016,21262
20081,2016,2514
20083,2016,1087
20085,2016,8111
20087,2016,11949
20089,2016,1598
20091,2016,385782
20093,2016,2364
20095,2016,4463
20097,2016,1518
20099,2016,12497
20101,2016,939
20103,2016,53347
20105,2016,1785
20107,2016,5696
20109,2016,1708
20111,2016,22295
20113,2016,17541
20115,2016,7210
20117,2016,5786
20119,2016,2564
20121,2016,20881
20123,2016,3571
20125,2016,20004
20127,2016,3286
20129,2016,1701
20131,2016,5952
20133,2016,9753
20135,2016,1730
20137,2016,3521
20139,2016,9812
20141,2016,2083
20143,2016,3683
20145,2016,4482
20147,2016,3193
20149,2016,14602
20151,2016,5800
20153,2016,1411
20155,2016,39516
20157,2016,2618
20159,2016,6130
20161,2016,57934
20163,2016,3044
20165,2016,1804
20167,2016,4062
20169,2016,34921
20171,2016,2932
20173,2016,331502
20175,2016,14593
20177,2016,112388
20179,2016,1427
20181,2016,3631
20183,2016,2072
20185,2016,2506
20187,2016,1279
20189,2016,3449
20191,2016,14385
20193,2016,5070
20195,2016,1723
20197,2016,4246
20199,2016,872
20201,2016,3200
20203,2016,1266
20205,2016,5176
20207,2016,1908
20209,2016,106177
21001,2016,12622
21003,2016,13120
21005,2016,14504
21007,2016,5023
21009,2016,27773
21011,2016,7676
21013,2016,17471
21015,2016,84780
21017,2016,12713
21019,2016,30573
21021,2016,19459
21023,2016,5356
21025,2016,8832
21027,2016,12513
21029,2016,53003
21031,2016,8069
21033,2016,7757
21035,2016,26626
21037,2016,62509
21039,2016,2894
21041,2016,6719
21043,2016,17310
21045,2016,9778
21047,2016,46288
21049,2016,22993
21051,2016,14059
21053,2016,6402
21055,2016,5606
21057,2016,4088
21059,2016,63157
21061,2016,7763
21063,2016,4977
21065,2016,9127
21067,2016,223114
21069,2016,9061
21071,2016,23917
21073,2016,33054
21075,2016,3880
21077,2016,5832
21079,2016,11110
21081,2016,15968
21083,2016,23205
21085,2016,16587
