fips,year,population
48181,2015,125628
48183,2015,123800
48185,2015,27299
48187,2015,150578
48189,2015,34034
48191,2015,3094
48193,2015,8080
48195,2015,5654
48197,2015,3920
48199,2015,55758
48201,2015,4557846
48203,2015,66685
48205,2015,5702
48207,2015,5821
48209,2015,194662
48211,2015,4277
48213,2015,79492
48215,2015,839667
48217,2015,34828
48219,2015,23310
48221,2015,55227
48223,2015,35973
48225,2015,22747
48227,2015,37123
48229,2015,3541
48231,2015,89670
48233,2015,21793
48235,2015,1543
48237,2015,8883
48239,2015,14808
48241,2015,35266
48243,2015,2199
48245,2015,255112
48247,2015,5296
48249,2015,41523
48251,2015,159345
48253,2015,19966
48255,2015,15413
48257,2015,114055
48259,2015,39938
48261,2015,441
48263,2015,747
48265,2015,50880
48267,2015,4391
48269,2015,282
48271,2015,3589
48273,2015,31413
48275,2015,3792
48277,2015,49373
48279,2015,13259
48281,2015,20362
48283,2015,7637
48285,2015,19919
48287,2015,16868
48289,2015,17028
48291,2015,79537
48293,2015,23442
48295,2015,3559
48297,2015,12173
48299,2015,20081
48301,2015,119
48303,2015,298337
48305,2015,5746
48307,2015,8255
48309,2015,245444
48311,2015,828
48313,2015,13968
48315,2015,10136
48317,2015,5646
48319,2015,4057
48321,2015,36766
48323,2015,57720
48325,2015,48402
48327,2015,2134
48329,2015,162328
48331,2015,24362
48333,2015,4889
48335,2015,8856
48337,2015,19252
48339,2015,535753
48341,2015,21725
48343,2015,12370
48345,2015,1146
48347,2015,65462
48349,2015,48181
48351,2015,14158
48353,2015,15111
48355,2015,360504
48357,2015,10698
48359,2015,2064
48361,2015,83955
48363,2015,27966
48365,2015,23667
48367,2015,125640
48369,2015,9794
48371,2015,16030
48373,2015,46613
48375,2015,121272
48377,2015,7057
48379,2015,11136
48381,2015,130368
48383,2015,3807
48385,2015,3297
48387,2015,12345
48389,2015,15574
48391,2015,7326
48393,2015,910
48395,2015,16698
48397,2015,90170
48399,2015,10387
48401,2015,52965
48403,2015,10440
48405,2015,8349
48407,2015,27361
48409,2015,67117
48411,2015,5922
48413,2015,3195
48415,2015,17570
48417,2015,3333
48419,2015,25373
48421,2015,3058
48423,2015,222390
48425,2015,8618
48427,2015,63484
48429,2015,9385
48431,2015,1333
48433,2015,1398
48435,2015,3915
48437,2015,7477
48439,2015,1984880
48441,2015,136133
48443,2015,867
48445,2015,12759
48447,2015,1559
48449,2015,32626
48451,2015,117514
48453,2015,1179805
48455,2015,14539
48457,2015,21370
48459,2015,40317
48461,2015,3652
48463,2015,26949
48465,2015,48891
48467,2015,53430
48469,2015,92136
48471,2015,70836
48473,2015,48641
48475,2015,11631
48477,2015,34836
48479,2015,269865
48481,2015,41383
48483,2015,5658
48485,2015,130961
48487,2015,13055
48489,2015,21863
48491,2015,507133
48493,2015,47178
48495,2015,8027
48497,2015,62857
48499,2015,43117
48501,2015,8644
48503,2015,18163
48505,2015,14493
48507,2015,12310
49001,2015,6353
49003,2015,51826
49005,2015,119697
49007,2015,20391
49009,2015,1107
49011,2015,334597
49013,2015,20748
49015,2015,10359
49017,2015,4962
49019,2015,9551
49021,2015,48113
49023,2015,10551
49025,2015,7039
49027,2015,12620
49029,2015,11039
49031,2015,1491
49033,2015,2300
49035,2015,1102273
49037,2015,15239
49039,2015,28654
49041,2015,20858
49043,2015,39640
49045,2015,62639
49047,2015,37791
49049,2015,572667
49051,2015,29118
49053,2015,154650
49055,2015,2690
49057,2015,242872
51001,2015,32914
51003,2015,105117
51005,2015,15425
51007,2015,12784
51009,2015,31836
51011,2015,15492
51013,2015,228548
51015,2015,74292
51017,2015,4460
51019,2015,77629
51021,2015,6532
51023,2015,33380
51025,2015,16845
51027,2015,22752
51029,2015,17017
51031,2015,55356
51033,2015,29900
51035,2015,29870
51036,2015,7046
51037,2015,12179
51041,2015,334915
51043,2015,14239
51045,2015,5136
51047,2015,49551
51049,2015,9756
51051,2015,15201
51053,2015,28148
51057,2015,11096
51059,2015,1140401
51061,2015,68423
51063,2015,15548
51065,2015,26133
51067,2015,56227
51069,2015,83493
51071,2015,16762
51073,2015,37010
51075,2015,22165
51077,2015,15959
51079,2015,19183
51081,2015,11786
51083,2015,35103
51085,2015,103071
51087,2015,324375
51089,2015,51940
51091,2015,2196
51093,2015,36159
51095,2015,72819
51097,2015,7085
51099,2015,25414
51101,2015,16282
51103,2015,10825
51105,2015,24595
51107,2015,374014
51109,2015,34611
51111,2015,12348
51113,2015,13047
51115,2015,8834
51117,2015,30922
51119,2015,10686
51121,2015,97317
51125,2015,14760
51127,2015,20377
51131,2015,12080
51133,2015,12241
51135,2015,15606
51137,2015,35178
51139,2015,23662
51141,2015,17960
51143,2015,62010
51145,2015,28056
51147,2015,23120
51149,2015,38246
51153,2015,450978
51155,2015,34351
51157,2015,7400
51159,2015,8781
51161,2015,93376
51163,2015,22396
51165,2015,78445
51167,2015,27854
51169,2015,22296
51171,2015,42848
51173,2015,31419
51175,2015,18136
51177,2015,129948
51179,2015,140868
51181,2015,6671
51183,2015,11692
51185,2015,42905
51187,2015,38716
51191,2015,54268
51193,2015,17549
51195,2015,39572
51197,2015,29097
51199,2015,67802
51510,2015,153654
51520,2015,17146
51530,2015,6529
51540,2015,46301
51550,2015,235111
51570,2015,17444
51580,2015,5663
51590,2015,41947
51595,2015,5558
51600,2015,23230
51610,2015,13728
51620,2015,8331
51630,2015,28043
51640,2015,6800
51650,2015,136264
51660,2015,52675
51670,2015,22231
51678,2015,7162
51680,2015,79134
51683,2015,41409
51685,2015,16129
51690,2015,13259
51700,2015,180958
51710,2015,246457
51720,2015,4009
51730,2015,31892
51735,2015,12021
51740,2015,96336
51750,2015,17295
51760,2015,220856
51770,2015,99669
51775,2015,25364
51790,2015,24185
51800,2015,88079
51810,2015,450304
51820,2015,21542
51830,2015,14800
51840,2015,27480
50001,2015,36929
50003,2015,36153
50005,2015,30645
50007,2015,161293
50009,2015,6193
50011,2015,48988
50013,2015,6871
50015,2015,25240
50017,2015,28887
50019,2015,27034
50021,2015,59544
50023,2015,58652
50025,2015,43246
50027,2015,55541
53001,2015,19233
53003,2015,22113
53005,2015,190218
53007,2015,75041
53009,2015,73202
53011,2015,456939
53013,2015,3960
53015,2015,102999
53017,2015,40545
53019,2015,7520
53021,2015,88727
53023,2015,2222
53025,2015,93527
53027,2015,71011
53029,2015,80022
53031,2015,30339
53033,2015,2126178
53035,2015,259232
53037,2015,43095
53039,2015,21005
53041,2015,75437
53043,2015,10285
53045,2015,60991
53047,2015,41356
53049,2015,20869
53051,2015,13087
53053,2015,843778
53055,2015,16198
53057,2015,121559
53059,2015,11375
53061,2015,769698
53063,2015,488610
53065,2015,43553
53067,2015,267978
53069,2015,4023
53071,2015,59932
53073,2015,211836
53075,2015,48164
53077,2015,247800
55001,2015,20028
55003,2015,15804
55005,2015,45367
55007,2015,14976
55009,2015,257856
55011,2015,13245
55013,2015,15142
55015,2015,49818
55017,2015,63421
55019,2015,34358
55021,2015,56682
55023,2015,16328
55025,2015,523000
55027,2015,87816
55029,2015,27311
55031,2015,43495
55033,2015,44267
55035,2015,102080
55037,2015,4338
55039,2015,101955
55041,2015,9004
55043,2015,52071
55045,2015,36931
55047,2015,18698
55049,2015,23585
55051,2015,5727
55053,2015,20524
55055,2015,84488
55057,2015,26307
55059,2015,167910
55061,2015,20324
55063,2015,117699
55065,2015,16791
55067,2015,19048
55069,2015,27867
55071,2015,79483
55073,2015,135314
55075,2015,40649
55077,2015,15119
55078,2015,4509
55079,2015,958421
55081,2015,45322
55083,2015,37472
55085,2015,35303
55087,2015,183328
55089,2015,87932
55091,2015,7237
55093,2015,41069
55095,2015,43218
55097,2015,70520
55099,2015,13578
55101,2015,194672
55103,2015,17574
55105,2015,161006
55107,2015,14124
55109,2015,87129
55111,2015,63271
55113,2015,16288
55115,2015,41051
55117,2015,115196
55119,2015,20314
55121,2015,29441
55123,2015,30317
55125,2015,21447
55127,2015,102475
55129,2015,15522
55131,2015,133906
55133,2015,396237
55135,2015,51680
55137,2015,23959
55139,2015,169246
55141,2015,73350
54001,2015,16973
54003,2015,111678
54005,2015,23252
54007,2015,14375
54009,2015,23190
54011,2015,96582
54013,2015,7463
54015,2015,8875
54017,2015,8703
54019,2015,44707
54021,2015,8306
54023,2015,11651
54025,2015,35580
54027,2015,23311
54029,2015,29980
54031,2015,13826
54033,2015,68535
54035,2015,29170
54037,2015,56070
54039,2015,188282
54041,2015,16440
54043,2015,21279
54045,2015,34441
54047,2015,19762
54049,2015,56761
54051,2015,32215
54053,2015,27089
54055,2015,61133
54057,2015,27417
54059,2015,25317
54061,2015,104681
54063,2015,13573
54065,2015,17490
54067,2015,25551
54069,2015,42969
54071,2015,7103
54073,2015,7499
54075,2015,8573
54077,2015,33842
54079,2015,56592
54081,2015,77363
54083,2015,29212
54085,2015,10084
54087,2015,14375
54089,2015,13137
54091,2015,16930
54093,2015,7089
54095,2015,8958
54097,2015,24727
54099,2015,41211
54101,2015,8635
54103,2015,15777
54105,2015,5804
54107,2015,86335
54109,2015,22177
56001,2015,37960
56003,2015,11945
56005,2015,49258
56007,2015,15613
56009,2015,14297
56011,2015,7435
56013,2015,40219
56015,2015,13542
56017,2015,4716
56019,2015,8611
56021,2015,96969
56023,2015,18747
56025,2015,82137
56027,2015,2496
56029,2015,28928
56031,2015,8798
56033,2015,29883
56035,2015,10044
56037,2015,44719
56039,2015,23047
56041,2015,20763
56043,2015,8278
56045,2015,7208
02013,2016,3363
02016,2016,5705
02020,2016,297249
02050,2016,18022
02060,2016,902
02068,2016,2055
02070,2016,4970
02090,2016,100633
02100,2016,2531
02105,2016,2121
02110,2016,32412
02122,2016,58458
02130,2016,13707
02150,2016,13728
02158,2016,8181
02164,2016,1600
02170,2016,104119
02180,2016,9966
02185,2016,9694
02188,2016,7691
02195,2016,3260
02198,2016,6519
02220,2016,8736
02230,2016,1132
02240,2016,6857
02261,2016,9314
02275,2016,2496
02282,2016,612
02290,2016,5423
01001,2016,55243
01003,2016,207601
01005,2016,25806
01007,2016,22586
01009,2016,57494
01011,2016,10389
01013,2016,20012
01015,2016,114973
01017,2016,33745
01019,2016,25768
01021,2016,43866
01023,2016,13045
01025,2016,24340
01027,2016,13393
01029,2016,14848
01031,2016,51202
01033,2016,54497
01035,2016,12500
01037,2016,10819
01039,2016,37382
01041,2016,13916
01043,2016,82450
01045,2016,49362
01047,2016,40080
01049,2016,71104
01051,2016,81204
01053,2016,37475
01055,2016,102855
01057,2016,16563
01059,2016,31611
01061,2016,26494
01063,2016,8482
01065,2016,14828
01067,2016,17072
01069,2016,104218
01071,2016,51988
01073,2016,660343
01075,2016,13928
01077,2016,92425
01079,2016,33227
01081,2016,159168
01083,2016,92847
01085,2016,10248
01087,2016,19060
01089,2016,356729
01091,2016,19525
01093,2016,29960
01095,2016,95113
01097,2016,414945
01099,2016,21548
01101,2016,227170
01103,2016,119006
01105,2016,9532
01107,2016,20325
01109,2016,33464
01111,2016,22504
01113,2016,58185
01115,2016,87306
01117,2016,211282
01119,2016,12967
01121,2016,80552
01123,2016,40586
01125,2016,206464
01127,2016,64533
01129,2016,16621
01131,2016,10844
01133,2016,23907
05001,2016,18154
05003,2016,20530
05005,2016,41131
05007,2016,259212
05009,2016,37259
05011,2016,10959
05013,2016,5143
05015,2016,27728
05017,2016,10899
05019,2016,22602
05021,2016,15060
05023,2016,25173
05025,2016,8245
05027,2016,24026
05029,2016,20874
05031,2016,105932
05033,2016,62263
05035,2016,49306
05037,2016,17025
05039,2016,7399
05041,2016,11905
05043,2016,18553
05045,2016,122206
05047,2016,17655
05049,2016,12099
05051,2016,98282
05053,2016,18064
05055,2016,44730
05057,2016,22032
05059,2016,33438
05061,2016,13350
05063,2016,37117
05065,2016,13488
05067,2016,17282
05069,2016,70407
05071,2016,26127
05073,2016,6888
05075,2016,16639
05077,2016,9337
05079,2016,13728
05081,2016,12406
05083,2016,21732
05085,2016,71803
05087,2016,16112
05089,2016,16376
05091,2016,43713
05093,2016,42900
05095,2016,7205
05097,2016,8936
05099,2016,8378
05101,2016,7848
05103,2016,24013
05105,2016,10286
05107,2016,19050
05109,2016,10826
05111,2016,23974
05113,2016,20145
05115,2016,63897
05117,2016,8252
05119,2016,394151
05121,2016,17444
05123,2016,26347
05125,2016,117656
05127,2016,10332
05129,2016,7968
05131,2016,127385
05133,2016,16971
05135,2016,17007
05137,2016,12509
05139,2016,39879
05141,2016,16669
05143,2016,228482
05145,2016,78917
05147,2016,6600
05149,2016,21502
04001,2016,71381
04003,2016,125686
04005,2016,140407
04007,2016,53356
04009,2016,37807
04011,2016,9643
04012,2016,20648
04013,2016,4256143
04015,2016,205412
04017,2016,108467
04019,2016,1016707
04021,2016,417193
04023,2016,46400
04025,2016,224575
04027,2016,207247
06001,2016,1650950
06003,2016,1047
06005,2016,37429
06007,2016,226231
06009,2016,45322
06011,2016,21496
06013,2016,1137268
06015,2016,27382
06017,2016,185976
06019,2016,976830
06021,2016,27840
06023,2016,136290
06025,2016,180179
06027,2016,17922
06029,2016,880856
06031,2016,149382
06033,2016,63903
06035,2016,30721
06037,2016,10105708
06039,2016,153956
06041,2016,260562
06043,2016,17456
06045,2016,87285
06047,2016,267628
06049,2016,8961
06051,2016,14273
06053,2016,433953
06055,2016,140840
06057,2016,98913
06059,2016,3164986
06061,2016,378943
06063,2016,18665
06065,2016,2380081
06067,2016,1510987
06069,2016,59225
06071,2016,2131960
06073,2016,3306089
06075,2016,871512
06077,2016,732809
06079,2016,281803
06081,2016,767906
06083,2016,444340
06085,2016,1928368
06087,2016,274396
06089,2016,178571
06091,2016,2951
06093,2016,43376
06095,2016,438858
06097,2016,502547
06099,2016,539255
06101,2016,95742
06103,2016,63453
06105,2016,12828
06107,2016,459235
06109,2016,53770
06111,2016,847323
06113,2016,215627
06115,2016,74952
08001,2016,497734
08003,2016,16053
08005,2016,638950
08007,2016,12825
08009,2016,3530
08011,2016,5833
08013,2016,321250
08014,2016,66513
08015,2016,19110
08017,2016,1850
08019,2016,9353
08021,2016,8050
08023,2016,3693
08025,2016,5285
08027,2016,4588
08029,2016,30346
08031,2016,696159
08033,2016,2056
08035,2016,328219
08037,2016,54541
08039,2016,25157
08041,2016,688277
08043,2016,46976
08045,2016,58785
08047,2016,5914
08049,2016,15179
08051,2016,16414
08053,2016,788
08055,2016,6580
08057,2016,1358
08059,2016,571413
08061,2016,1342
08063,2016,7626
08065,2016,7590
08067,2016,55316
08069,2016,338984
08071,2016,14073
08073,2016,5551
08075,2016,22435
08077,2016,149736
08079,2016,756
08081,2016,13144
08083,2016,25994
08085,2016,41151
08087,2016,28199
08089,2016,18266
08091,2016,4789
08093,2016,17343
08095,2016,4280
08097,2016,17975
08099,2016,11926
08101,2016,164774
08103,2016,6436
08105,2016,11337
08107,2016,24682
08109,2016,6412
08111,2016,691
08113,2016,8017
08115,2016,2400
08117,2016,30552
08119,2016,24058
08121,2016,4834
08123,2016,295712
08125,2016,10055
09001,2016,944347
09003,2016,894141
09005,2016,182793
09007,2016,163292
09009,2016,857901
09011,2016,268403
09013,2016,151162
09015,2016,116102
11001,2016,685815
10001,2016,174542
10003,2016,555058
10005,2016,219321
12001,2016,263959
12003,2016,27884
12005,2016,183634
12007,2016,26740
12009,2016,576874
12011,2016,1912583
12013,2016,14330
12015,2016,177671
12017,2016,142804
12019,2016,207246
12021,2016,365445
12023,2016,69265
12027,2016,36255
12029,2016,16465
12031,2016,926010
12033,2016,311473
12035,2016,107406
12037,2016,11823
12039,2016,46086
12041,2016,17622
12043,2016,13406
12045,2016,16062
12047,2016,14303
12049,2016,27219
12051,2016,40037
12053,2016,182459
12055,2016,102041
12057,2016,1396693
12059,2016,19398
12061,2016,151159
12063,2016,48299
12065,2016,13960
12067,2016,8747
12069,2016,334913
12071,2016,722649
12073,2016,286744
12075,2016,39837
12077,2016,8300
12079,2016,18316
12081,2016,375373
12083,2016,347469
12085,2016,158325
12086,2016,2692213
12087,2016,76872
12089,2016,80055
12091,2016,200071
12093,2016,40769
12095,2016,1326516
12097,2016,338209
12099,2016,1450890
12101,2016,509937
12103,2016,959874
12105,2016,665823
12107,2016,72373
12109,2016,234828
12111,2016,305566
12113,2016,169894
12115,2016,412968
12117,2016,455945
12119,2016,122009
12121,2016,43834
12123,2016,22099
12125,2016,15238
12127,2016,528453
12129,2016,31882
12131,2016,65421
12133,2016,24454
13001,2016,18428
13003,2016,8244
13005,2016,11275
13007,2016,3183
13009,2016,45259
13011,2016,18325
13013,2016,77000
13015,2016,103338
13017,2016,17251
13019,2016,18996
13021,2016,153152
13023,2016,12864
13025,2016,18415
13027,2016,15725
13029,2016,35839
13031,2016,74642
13033,2016,22601
13035,2016,23736
13037,2016,6359
13039,2016,52394
13043,2016,10849
13045,2016,116077
13047,2016,66265
13049,2016,12842
13051,2016,288615
13053,2016,10047
13055,2016,24836
13057,2016,241795
13059,2016,124905
13061,2016,3005
13063,2016,279333
13065,2016,6742
13067,2016,748178
13069,2016,42908
13071,2016,45429
13073,2016,147370
13075,2016,17162
13077,2016,140497
13079,2016,12268
13081,2016,22905
13083,2016,16224
13085,2016,23668
13087,2016,26679
13089,2016,746802
13091,2016,20854
13093,2016,13853
13095,2016,90389
13097,2016,141664
13099,2016,10306
13101,2016,3956
13103,2016,58699
13105,2016,19136
13107,2016,22406
13109,2016,10648
13111,2016,25032
13113,2016,111218
13115,2016,96698
13117,2016,220481
13119,2016,22316
13121,2016,1022866
13123,2016,29911
13125,2016,2978
13127,2016,84099
13129,2016,56933
13131,2016,24869
13133,2016,16869
13135,2016,904962
13137,2016,44104
13139,2016,196159
13141,2016,8633
13143,2016,28830
13145,2016,33633
13147,2016,25471
13149,2016,11579
13151,2016,220896
13153,2016,151622
13155,2016,9302
13157,2016,65061
13159,2016,13767
13161,2016,14965
13163,2016,15755
13165,2016,8812
13167,2016,9660
13169,2016,28574
13171,2016,18484
13173,2016,10430
13175,2016,47279
13177,2016,29184
13179,2016,61473
13181,2016,7855
13183,2016,18372
13185,2016,114360
13187,2016,31415
13189,2016,21456
13191,2016,14057
13193,2016,13478
13195,2016,28856
13197,2016,8468
13199,2016,21074
13201,2016,5874
13205,2016,22455
13207,2016,26905
13209,2016,8985
13211,2016,18107
13213,2016,39347
13215,2016,196219
13217,2016,106499
13219,2016,36929
13221,2016,14712
13223,2016,155246
13225,2016,26885
13227,2016,30652
13229,2016,19104
13231,2016,17897
13233,2016,41555
13235,2016,11288
13237,2016,21515
13239,2016,2320
13241,2016,16465
13243,2016,7155
13245,2016,201949
13247,2016,88987
13249,2016,5173
13251,2016,14003
13253,2016,8427
13255,2016,64546
13257,2016,25637
13259,2016,6122
13261,2016,30403
13263,2016,6366
13265,2016,1611
13267,2016,25342
13269,2016,8189
13271,2016,15962
13273,2016,8861
13275,2016,44950
13277,2016,40554
13279,2016,27121
13281,2016,11419
13283,2016,6710
13285,2016,69939
13287,2016,7944
13289,2016,8249
13291,2016,22640
13293,2016,26245
13295,2016,68455
13297,2016,89786
13299,2016,35648
13301,2016,5345
13303,2016,20347
13305,2016,29974
13307,2016,2616
13309,2016,8015
13311,2016,28828
13313,2016,104406
13315,2016,8841
13317,2016,9809
13319,2016,9020
13321,2016,20703
15001,2016,198316
15003,2016,992268
15005,2016,88
15007,2016,71537
15009,2016,165350
19001,2016,7005
19003,2016,3692
19005,2016,13851
19007,2016,12505
19009,2016,5626
19011,2016,25644
19013,2016,133077
19015,2016,26416
19017,2016,24747
19019,2016,21007
19021,2016,20325
19023,2016,14702
19025,2016,9811
19027,2016,20388
19029,2016,13176
19031,2016,18348
19033,2016,43096
19035,2016,11394
19037,2016,12094
19039,2016,9288
19041,2016,16295
19043,2016,17661
19045,2016,47248
19047,2016,17103
19049,2016,84248
19051,2016,8884
19053,2016,8053
19055,2016,17288
19057,2016,39613
19059,2016,17109
19061,2016,96763
19063,2016,9581
19065,2016,19858
19067,2016,15857
19069,2016,10177
19071,2016,6947
19073,2016,9001
19075,2016,12286
19077,2016,10642
19079,2016,15075
19081,2016,10887
19083,2016,17196
19085,2016,14046
19087,2016,19833
19089,2016,9257
19091,2016,9530
19093,2016,6961
19095,2016,16192
19097,2016,19393
19099,2016,36736
19101,2016,18063
19103,2016,146928
19105,2016,20392
19107,2016,10170
19109,2016,15104
19111,2016,34458
19113,2016,222188
19115,2016,11221
19117,2016,8555
19119,2016,11780
19121,2016,15796
19123,2016,22186
19125,2016,33146
19127,2016,40135
19129,2016,15053
19131,2016,10644
19133,2016,8786
19135,2016,7836
19137,2016,10124
19139,2016,42968
19141,2016,13926
19143,2016,6095
19145,2016,15329
19147,2016,9034
19149,2016,25180
19151,2016,6854
19153,2016,474277
19155,2016,93518
19157,2016,18279
19159,2016,4985
19161,2016,9816
19163,2016,172135
19165,2016,11655
19167,2016,34944
19169,2016,96893
19171,2016,17192
19173,2016,6213
19175,2016,12360
19177,2016,7241
19179,2016,35265
19181,2016,49356
19183,2016,22126
19185,2016,6447
19187,2016,36781
19189,2016,10602
19191,2016,20427
19193,2016,102686
19195,2016,7471
19197,2016,12839
16001,2016,444486
16003,2016,3941
16005,2016,84676
16007,2016,5927
16009,2016,9021
16011,2016,45315
16013,2016,22062
16015,2016,7095
16017,2016,42357
16019,2016,112118
16021,2016,11701
16023,2016,2572
16025,2016,1082
16027,2016,211381
16029,2016,6867
16031,2016,23479
16033,2016,870
16035,2016,8651
16037,2016,4084
16039,2016,26137
16041,2016,13320
16043,2016,12914
16045,2016,16959
16047,2016,15135
16049,2016,16236
16051,2016,27830
16053,2016,23433
16055,2016,153019
16057,2016,39050
16059,2016,7709
16061,2016,3846
16063,2016,5303
16065,2016,38972
16067,2016,20613
16069,2016,40136
16071,2016,4296
16073,2016,11364
16075,2016,22888
16077,2016,7681
16079,2016,12416
16081,2016,11165
16083,2016,83819
16085,2016,10422
16087,2016,10032
17001,2016,66475
17003,2016,6459
17005,2016,16546
17007,2016,53570
17009,2016,6637
17011,2016,33396
17013,2016,4869
17015,2016,14596
17017,2016,12672
17019,2016,210198
17021,2016,33230
17023,2016,15857
17025,2016,13314
17027,2016,37599
17029,2016,51783
17031,2016,5224272
17033,2016,19133
17035,2016,10868
17037,2016,104080
17039,2016,16137
17041,2016,19727
17043,2016,931256
17045,2016,17519
17047,2016,6536
17049,2016,34170
17051,2016,21570
17053,2016,13352
17055,2016,39075
17057,2016,35473
17059,2016,5157
17061,2016,13123
17063,2016,50317
17065,2016,8186
17067,2016,18205
17069,2016,3991
17071,2016,6886
17073,2016,49498
17075,2016,28163
17077,2016,58726
17079,2016,9583
17081,2016,38214
17083,2016,21947
17085,2016,21814
17087,2016,12454
17089,2016,530726
17091,2016,111080
17093,2016,124535
17095,2016,50917
17097,2016,704158
17099,2016,110215
17101,2016,16182
17103,2016,34494
17105,2016,36107
17107,2016,29166
17109,2016,30907
17111,2016,307159
17113,2016,173070
17115,2016,106383
17117,2016,45691
17119,2016,265641
17121,2016,38045
17123,2016,11881
17125,2016,13675
17127,2016,14440
17129,2016,12398
17131,2016,15602
17133,2016,33913
17135,2016,29061
17137,2016,34632
17139,2016,14610
17141,2016,51148
17143,2016,185043
17145,2016,21391
17147,2016,16524
17149,2016,15742
17151,2016,4182
17153,2016,5604
17155,2016,5710
17157,2016,32414
17159,2016,15829
17161,2016,144943
17163,2016,263187
17165,2016,24230
17167,2016,198026
17169,2016,7030
17171,2016,5052
17173,2016,21733
17175,2016,5512
17177,2016,45503
17179,2016,133932
17181,2016,17105
17183,2016,78494
17185,2016,11542
17187,2016,17294
17189,2016,14179
17191,2016,16542
17193,2016,14079
17195,2016,56476
17197,2016,688328
17199,2016,67454
17201,2016,286065
17203,2016,38913
18001,2016,35178
18003,2016,369412
18005,2016,82231
18007,2016,8658
18009,2016,12115
18011,2016,64192
18013,2016,14996
18015,2016,19973
18017,2016,37905
18019,2016,115588
18021,2016,26210
18023,2016,32207
18025,2016,10583
18027,2016,33010
18029,2016,49436
18031,2016,26565
18033,2016,42652
18035,2016,115657
18037,2016,42450
18039,2016,203642
18041,2016,23252
18043,2016,76734
18045,2016,16457
18047,2016,22770
18049,2016,20118
18051,2016,33644
18053,2016,66669
18055,2016,32228
18057,2016,315902
18059,2016,73765
18061,2016,39661
18063,2016,160376
18065,2016,48345
18067,2016,82304
18069,2016,36294
18071,2016,43997
18073,2016,33405
18075,2016,21017
18077,2016,32230
18079,2016,27648
18081,2016,151540
18083,2016,37333
18085,2016,78732
18087,2016,39113
18089,2016,486092
18091,2016,110222
18093,2016,45578
18095,2016,129329
18097,2016,945685
18099,2016,46586
18101,2016,10190
18103,2016,36043
18105,2016,145757
18107,2016,38238
18109,2016,69633
18111,2016,13992
18113,2016,47398
18115,2016,5885
18117,2016,19473
18119,2016,20898
18121,2016,16938
18123,2016,18978
18125,2016,12391
18127,2016,167475
18129,2016,25639
18131,2016,12618
18133,2016,37113
18135,2016,25112
18137,2016,28381
18139,2016,16639
18141,2016,269862
18143,2016,23687
18145,2016,44229
18147,2016,20491
18149,2016,23019
18151,2016,34329
18153,2016,20710
18155,2016,10641
18157,2016,190292
18159,2016,15163
18161,2016,7139
18163,2016,181427
18165,2016,15593
18167,2016,107790
18169,2016,31513
18171,2016,8165
18173,2016,62005
18175,2016,27728
18177,2016,66630
18179,2016,27865
18181,2016,24074
18183,2016,33475
20001,2016,12670
20003,2016,7812
20005,2016,16376
20007,2016,4673
20009,2016,26878
20011,2016,14624
20013,2016,9641
20015,2016,66652
20017,2016,2632
20019,2016,3360
20021,2016,20256
20023,2016,2667
20025,2016,2065
20027,2016,8105
20029,2016,9070
20031,2016,8339
20033,2016,1838
20035,2016,35650
20037,2016,39046
20039,2016,2828
20041,2016,18956
20043,2016,7718
20045,2016,119662
20047,2016,2899
20049,2016,2511
20051,2016,28942
20053,2016,6302
20055,2016,36885
20057,2016,34552
20059,2016,25523
20061,2016,35223
20063,2016,2622
20065,2016,2562
20067,2016,7675
20069,2016,6031
20071,2016,1277
20073,2016,6112
20075,2016,2634
20077,2016,5667
20079,2016,34726
20081,2016,4026
20083,2016,1851
20085,2016,13270
20087,2016,18824
20089,2016,2880
20091,2016,586015
20093,2016,3890
20095,2016,7417
20097,2016,2507
20099,2016,20313
20101,2016,1593
20103,2016,80244
20105,2016,3077
20107,2016,9606
20109,2016,2818
20111,2016,33369
20113,2016,28429
20115,2016,12017
20117,2016,9789
20119,2016,4236
20121,2016,32923
20123,2016,6207
20125,2016,32859
20127,2016,5558
20129,2016,2790
20131,2016,10089
20133,2016,16127
20135,2016,2957
20137,2016,5491
20139,2016,15811
20141,2016,3588
20143,2016,5905
20145,2016,6719
20147,2016,5402
20149,2016,23605
20151,2016,9557
20153,2016,2500
20155,2016,63184
20157,2016,4659
20159,2016,9782
20161,2016,75172
20163,2016,5118
20165,2016,3054
20167,2016,7007
20169,2016,54955
20171,2016,4979
20173,2016,513092
20175,2016,22897
20177,2016,178350
20179,2016,2485
20181,2016,5955
20183,2016,3656
20185,2016,4186
20187,2016,2105
20189,2016,5653
20191,2016,23183
20193,2016,7847
20195,2016,2852
20197,2016,6884
20199,2016,1502
20201,2016,5564
20203,2016,2131
20205,2016,8698
20207,2016,3189
20209,2016,164785
21001,2016,19259
21003,2016,20721
21005,2016,22191
21007,2016,8046
21009,2016,43763
21011,2016,12246
21013,2016,27204
21015,2016,129503
21017,2016,20130
21019,2016,48121
21021,2016,29965
21023,2016,8368
21025,2016,13177
21027,2016,19982
21029,2016,79222
21031,2016,12686
21033,2016,12634
21035,2016,38733
21037,2016,92257
21039,2016,4783
21041,2016,10614
21043,2016,27304
21045,2016,15775
21047,2016,71796
21049,2016,35851
21051,2016,20626
21053,2016,10200
21055,2016,9131
21057,2016,6731
21059,2016,100032
21061,2016,12076
