gcs_file_id,file_id,region_code,file_tag,normalized_file_name,update_datetime,raw_data_instance,file_discovery_time
90739,90739,US_CO,eomis_organizationprof,unprocessed_2022-04-26T16:40:09:013015_raw_eomis_organizationprof.csv,2022-04-26T16:40:09.013015,PRIMARY,2022-04-27T21:58:52.125687
90752,90752,US_CO,eomis_organizationprof,unprocessed_2022-04-27T14:29:01:823501_raw_eomis_organizationprof.csv,2022-04-27T14:29:01.823501,PRIMARY,2022-04-27T22:12:25.927994
92247,92247,US_CO,eomis_organizationprof,unprocessed_2022-04-29T14:54:41:189617_raw_eomis_organizationprof.csv,2022-04-29T14:54:41.189617,PRIMARY,2022-04-29T20:49:46.720593
92898,92898,US_CO,eomis_organizationprof,unprocessed_2022-05-02T05:34:20:899741_raw_eomis_organizationprof.csv,2022-05-02T05:34:20.899741,PRIMARY,2022-05-02T14:56:12.057674
93595,93595,US_CO,eomis_organizationprof,unprocessed_2022-05-03T05:32:11:978088_raw_eomis_organizationprof.csv,2022-05-03T05:32:11.978088,PRIMARY,2022-05-03T14:25:11.145195
93896,93896,US_CO,eomis_organizationprof,unprocessed_2022-05-04T05:32:30:682955_raw_eomis_organizationprof.csv,2022-05-04T05:32:30.682955,PRIMARY,2022-05-04T14:45:41.019927
115507,115507,US_CO,eomis_organizationprof,unprocessed_2022-05-10T05:46:37:584198_raw_eomis_organizationprof.csv,2022-05-10T05:46:37.584198,PRIMARY,2022-05-10T18:42:37.172088
116307,116307,US_CO,eomis_organizationprof,unprocessed_2022-05-13T05:34:15:161496_raw_eomis_organizationprof.csv,2022-05-13T05:34:15.161496,PRIMARY,2022-05-13T17:54:06.787674
119181,119181,US_CO,eomis_organizationprof,unprocessed_2022-05-18T05:44:09:390410_raw_eomis_organizationprof.csv,2022-05-18T05:44:09.390410,PRIMARY,2022-05-18T19:29:08.402096
119419,119419,US_CO,eomis_organizationprof,unprocessed_2022-05-19T05:53:04:605615_raw_eomis_organizationprof.csv,2022-05-19T05:53:04.605615,PRIMARY,2022-05-19T15:07:50.422178
122043,122043,US_CO,eomis_organizationprof,unprocessed_2022-05-27T05:53:13:302806_raw_eomis_organizationprof.csv,2022-05-27T05:53:13.302806,PRIMARY,2022-05-27T14:18:24.726738
128196,128196,US_CO,eomis_organizationprof,unprocessed_2022-06-13T06:54:07:098433_raw_eomis_organizationprof.csv,2022-06-13T06:54:07.098433,PRIMARY,2022-06-13T16:21:35.019702
130374,130374,US_CO,eomis_organizationprof,unprocessed_2022-06-22T06:46:49:003510_raw_eomis_organizationprof.csv,2022-06-22T06:46:49.003510,PRIMARY,2022-06-22T15:58:29.844974
115504,115504,US_CO,eomis_plannedmovement,unprocessed_2022-05-10T05:46:35:495517_raw_eomis_plannedmovement.csv,2022-05-10T05:46:35.495517,PRIMARY,2022-05-10T18:42:37.117480
116312,116312,US_CO,eomis_plannedmovement,unprocessed_2022-05-13T05:34:17:803517_raw_eomis_plannedmovement.csv,2022-05-13T05:34:17.803517,PRIMARY,2022-05-13T17:54:06.864610
119182,119182,US_CO,eomis_plannedmovement,unprocessed_2022-05-18T05:44:10:804070_raw_eomis_plannedmovement.csv,2022-05-18T05:44:10.804070,PRIMARY,2022-05-18T19:29:08.416471
119422,119422,US_CO,eomis_plannedmovement,unprocessed_2022-05-19T05:53:06:918648_raw_eomis_plannedmovement.csv,2022-05-19T05:53:06.918648,PRIMARY,2022-05-19T15:07:50.481738
122045,122045,US_CO,eomis_plannedmovement,unprocessed_2022-05-27T05:53:15:391386_raw_eomis_plannedmovement.csv,2022-05-27T05:53:15.391386,PRIMARY,2022-05-27T14:18:24.753815
128200,128200,US_CO,eomis_plannedmovement,unprocessed_2022-06-13T06:54:13:421421_raw_eomis_plannedmovement.csv,2022-06-13T06:54:13.421421,PRIMARY,2022-06-13T16:21:35.079864
130375,130375,US_CO,eomis_plannedmovement,unprocessed_2022-06-22T06:46:49:881519_raw_eomis_plannedmovement.csv,2022-06-22T06:46:49.881519,PRIMARY,2022-06-22T15:58:29.863522
90740,90740,US_CO,eomis_ptyotherid,unprocessed_2022-04-26T16:40:10:913733_raw_eomis_ptyotherid.csv,2022-04-26T16:40:10.913733,PRIMARY,2022-04-27T21:58:52.149010
90753,90753,US_CO,eomis_ptyotherid,unprocessed_2022-04-27T14:29:02:401294_raw_eomis_ptyotherid.csv,2022-04-27T14:29:02.401294,PRIMARY,2022-04-27T22:12:25.947366
92249,92249,US_CO,eomis_ptyotherid,unprocessed_2022-04-29T14:54:43:036004_raw_eomis_ptyotherid.csv,2022-04-29T14:54:43.036004,PRIMARY,2022-04-29T20:49:46.755208
92900,92900,US_CO,eomis_ptyotherid,unprocessed_2022-05-02T05:34:25:178699_raw_eomis_ptyotherid.csv,2022-05-02T05:34:25.178699,PRIMARY,2022-05-02T14:56:12.089950
93596,93596,US_CO,eomis_ptyotherid,unprocessed_2022-05-03T05:32:13:601916_raw_eomis_ptyotherid.csv,2022-05-03T05:32:13.601916,PRIMARY,2022-05-03T14:25:11.160589
93899,93899,US_CO,eomis_ptyotherid,unprocessed_2022-05-04T05:32:32:779224_raw_eomis_ptyotherid.csv,2022-05-04T05:32:32.779224,PRIMARY,2022-05-04T14:45:41.072002
115508,115508,US_CO,eomis_ptyotherid,unprocessed_2022-05-10T05:46:38:301176_raw_eomis_ptyotherid.csv,2022-05-10T05:46:38.301176,PRIMARY,2022-05-10T18:42:37.189628
116309,116309,US_CO,eomis_ptyotherid,unprocessed_2022-05-13T05:34:16:727065_raw_eomis_ptyotherid.csv,2022-05-13T05:34:16.727065,PRIMARY,2022-05-13T17:54:06.815585
119185,119185,US_CO,eomis_ptyotherid,unprocessed_2022-05-18T05:44:14:067635_raw_eomis_ptyotherid.csv,2022-05-18T05:44:14.067635,PRIMARY,2022-05-18T19:29:08.459349
119420,119420,US_CO,eomis_ptyotherid,unprocessed_2022-05-19T05:53:04:811152_raw_eomis_ptyotherid.csv,2022-05-19T05:53:04.811152,PRIMARY,2022-05-19T15:07:50.450434
122044,122044,US_CO,eomis_ptyotherid,unprocessed_2022-05-27T05:53:15:379314_raw_eomis_ptyotherid.csv,2022-05-27T05:53:15.379314,PRIMARY,2022-05-27T14:18:24.739946
128197,128197,US_CO,eomis_ptyotherid,unprocessed_2022-06-13T06:54:10:260913_raw_eomis_ptyotherid.csv,2022-06-13T06:54:10.260913,PRIMARY,2022-06-13T16:21:35.034301
130376,130376,US_CO,eomis_ptyotherid,unprocessed_2022-06-22T06:46:50:801492_raw_eomis_ptyotherid.csv,2022-06-22T06:46:50.801492,PRIMARY,2022-06-22T15:58:29.878481
93597,93597,US_CO,eomis_relatedcodevalue,unprocessed_2022-05-03T05:32:14:384350_raw_eomis_relatedcodevalue.csv,2022-05-03T05:32:14.384350,PRIMARY,2022-05-03T14:25:11.176597
93898,93898,US_CO,eomis_relatedcodevalue,unprocessed_2022-05-04T05:32:31:393623_raw_eomis_relatedcodevalue.csv,2022-05-04T05:32:31.393623,PRIMARY,2022-05-04T14:45:41.054864
115506,115506,US_CO,eomis_relatedcodevalue,unprocessed_2022-05-10T05:46:37:293107_raw_eomis_relatedcodevalue.csv,2022-05-10T05:46:37.293107,PRIMARY,2022-05-10T18:42:37.154883
116310,116310,US_CO,eomis_relatedcodevalue,unprocessed_2022-05-13T05:34:17:298222_raw_eomis_relatedcodevalue.csv,2022-05-13T05:34:17.298222,PRIMARY,2022-05-13T17:54:06.831688
119183,119183,US_CO,eomis_relatedcodevalue,unprocessed_2022-05-18T05:44:12:216564_raw_eomis_relatedcodevalue.csv,2022-05-18T05:44:12.216564,PRIMARY,2022-05-18T19:29:08.431173
119421,119421,US_CO,eomis_relatedcodevalue,unprocessed_2022-05-19T05:53:05:397744_raw_eomis_relatedcodevalue.csv,2022-05-19T05:53:05.397744,PRIMARY,2022-05-19T15:07:50.464743
122046,122046,US_CO,eomis_relatedcodevalue,unprocessed_2022-05-27T05:53:17:392697_raw_eomis_relatedcodevalue.csv,2022-05-27T05:53:17.392697,PRIMARY,2022-05-27T14:18:24.767768
128199,128199,US_CO,eomis_relatedcodevalue,unprocessed_2022-06-13T06:54:10:887657_raw_eomis_relatedcodevalue.csv,2022-06-13T06:54:10.887657,PRIMARY,2022-06-13T16:21:35.064633
130377,130377,US_CO,eomis_relatedcodevalue,unprocessed_2022-06-22T06:46:51:379046_raw_eomis_relatedcodevalue.csv,2022-06-22T06:46:51.379046,PRIMARY,2022-06-22T15:58:29.893558
115509,115509,US_CO,eomis_sentcompchaining,unprocessed_2022-05-10T05:46:38:793632_raw_eomis_sentcompchaining.csv,2022-05-10T05:46:38.793632,PRIMARY,2022-05-10T18:42:37.206220
116311,116311,US_CO,eomis_sentcompchaining,unprocessed_2022-05-13T05:34:17:732639_raw_eomis_sentcompchaining.csv,2022-05-13T05:34:17.732639,PRIMARY,2022-05-13T17:54:06.848138
119184,119184,US_CO,eomis_sentcompchaining,unprocessed_2022-05-18T05:44:12:700245_raw_eomis_sentcompchaining.csv,2022-05-18T05:44:12.700245,PRIMARY,2022-05-18T19:29:08.446071
119423,119423,US_CO,eomis_sentcompchaining,unprocessed_2022-05-19T05:53:07:899445_raw_eomis_sentcompchaining.csv,2022-05-19T05:53:07.899445,PRIMARY,2022-05-19T15:07:50.495334
122047,122047,US_CO,eomis_sentcompchaining,unprocessed_2022-05-27T05:53:17:684798_raw_eomis_sentcompchaining.csv,2022-05-27T05:53:17.684798,PRIMARY,2022-05-27T14:18:24.781134
128198,128198,US_CO,eomis_sentcompchaining,unprocessed_2022-06-13T06:54:10:646303_raw_eomis_sentcompchaining.csv,2022-06-13T06:54:10.646303,PRIMARY,2022-06-13T16:21:35.049315
130378,130378,US_CO,eomis_sentcompchaining,unprocessed_2022-06-22T06:46:52:093492_raw_eomis_sentcompchaining.csv,2022-06-22T06:46:52.093492,PRIMARY,2022-06-22T15:58:29.908448
115510,115510,US_CO,eomis_sentcreditdbt,unprocessed_2022-05-10T05:47:52:800525_raw_eomis_sentcreditdbt.csv,2022-05-10T05:47:52.800525,PRIMARY,2022-05-10T18:42:37.221769
116313,116313,US_CO,eomis_sentcreditdbt,unprocessed_2022-05-13T05:34:42:693221_raw_eomis_sentcreditdbt.csv,2022-05-13T05:34:42.693221,PRIMARY,2022-05-13T17:54:06.880402
119186,119186,US_CO,eomis_sentcreditdbt,unprocessed_2022-05-18T05:45:33:832798_raw_eomis_sentcreditdbt.csv,2022-05-18T05:45:33.832798,PRIMARY,2022-05-18T19:29:08.473839
119424,119424,US_CO,eomis_sentcreditdbt,unprocessed_2022-05-19T05:54:25:298446_raw_eomis_sentcreditdbt.csv,2022-05-19T05:54:25.298446,PRIMARY,2022-05-19T15:07:50.529967
122048,122048,US_CO,eomis_sentcreditdbt,unprocessed_2022-05-27T05:54:38:383239_raw_eomis_sentcreditdbt.csv,2022-05-27T05:54:38.383239,PRIMARY,2022-05-27T14:18:24.795095
128201,128201,US_CO,eomis_sentcreditdbt,unprocessed_2022-06-13T06:55:31:938028_raw_eomis_sentcreditdbt.csv,2022-06-13T06:55:31.938028,PRIMARY,2022-06-13T16:21:35.094251
130379,130379,US_CO,eomis_sentcreditdbt,unprocessed_2022-06-22T06:48:08:688291_raw_eomis_sentcreditdbt.csv,2022-06-22T06:48:08.688291,PRIMARY,2022-06-22T15:58:29.923640
90742,90742,US_CO,eomis_sentencecomponent,unprocessed_2022-04-26T16:40:27:000359_raw_eomis_sentencecomponent.csv,2022-04-26T16:40:27.000359,PRIMARY,2022-04-27T21:58:52.182810
90754,90754,US_CO,eomis_sentencecomponent,unprocessed_2022-04-27T14:29:14:782910_raw_eomis_sentencecomponent.csv,2022-04-27T14:29:14.782910,PRIMARY,2022-04-27T22:12:25.967637
92250,92250,US_CO,eomis_sentencecomponent,unprocessed_2022-04-29T14:54:55:087841_raw_eomis_sentencecomponent.csv,2022-04-29T14:54:55.087841,PRIMARY,2022-04-29T20:49:46.773374
92901,92901,US_CO,eomis_sentencecomponent,unprocessed_2022-05-02T05:34:45:584905_raw_eomis_sentencecomponent.csv,2022-05-02T05:34:45.584905,PRIMARY,2022-05-02T14:56:12.105820
93598,93598,US_CO,eomis_sentencecomponent,unprocessed_2022-05-03T05:32:24:476661_raw_eomis_sentencecomponent.csv,2022-05-03T05:32:24.476661,PRIMARY,2022-05-03T14:25:11.191336
93900,93900,US_CO,eomis_sentencecomponent,unprocessed_2022-05-04T05:32:41:485244_raw_eomis_sentencecomponent.csv,2022-05-04T05:32:41.485244,PRIMARY,2022-05-04T14:45:41.089186
115511,115511,US_CO,eomis_sentencecomponent,unprocessed_2022-05-10T05:48:03:413264_raw_eomis_sentencecomponent.csv,2022-05-10T05:48:03.413264,PRIMARY,2022-05-10T18:42:37.236781
116314,116314,US_CO,eomis_sentencecomponent,unprocessed_2022-05-13T05:34:54:099168_raw_eomis_sentencecomponent.csv,2022-05-13T05:34:54.099168,PRIMARY,2022-05-13T17:54:06.898153
119187,119187,US_CO,eomis_sentencecomponent,unprocessed_2022-05-18T05:45:45:425766_raw_eomis_sentencecomponent.csv,2022-05-18T05:45:45.425766,PRIMARY,2022-05-18T19:29:08.487465
119425,119425,US_CO,eomis_sentencecomponent,unprocessed_2022-05-19T05:54:38:216210_raw_eomis_sentencecomponent.csv,2022-05-19T05:54:38.216210,PRIMARY,2022-05-19T15:07:50.545762
122049,122049,US_CO,eomis_sentencecomponent,unprocessed_2022-05-27T05:54:52:993792_raw_eomis_sentencecomponent.csv,2022-05-27T05:54:52.993792,PRIMARY,2022-05-27T14:18:24.808684
128202,128202,US_CO,eomis_sentencecomponent,unprocessed_2022-06-13T06:55:44:344450_raw_eomis_sentencecomponent.csv,2022-06-13T06:55:44.344450,PRIMARY,2022-06-13T16:21:35.108627
130380,130380,US_CO,eomis_sentencecomponent,unprocessed_2022-06-22T06:48:21:837512_raw_eomis_sentencecomponent.csv,2022-06-22T06:48:21.837512,PRIMARY,2022-06-22T15:58:29.940080
115512,115512,US_CO,eomis_sentencecompute,unprocessed_2022-05-10T05:48:05:735653_raw_eomis_sentencecompute.csv,2022-05-10T05:48:05.735653,PRIMARY,2022-05-10T18:42:37.252097
116315,116315,US_CO,eomis_sentencecompute,unprocessed_2022-05-13T05:34:54:168759_raw_eomis_sentencecompute.csv,2022-05-13T05:34:54.168759,PRIMARY,2022-05-13T17:54:06.913447
119188,119188,US_CO,eomis_sentencecompute,unprocessed_2022-05-18T05:45:46:538078_raw_eomis_sentencecompute.csv,2022-05-18T05:45:46.538078,PRIMARY,2022-05-18T19:29:08.501160
119426,119426,US_CO,eomis_sentencecompute,unprocessed_2022-05-19T05:54:39:203427_raw_eomis_sentencecompute.csv,2022-05-19T05:54:39.203427,PRIMARY,2022-05-19T15:07:50.564040
122050,122050,US_CO,eomis_sentencecompute,unprocessed_2022-05-27T05:54:53:596865_raw_eomis_sentencecompute.csv,2022-05-27T05:54:53.596865,PRIMARY,2022-05-27T14:18:24.822777
128203,128203,US_CO,eomis_sentencecompute,unprocessed_2022-06-13T06:55:45:537407_raw_eomis_sentencecompute.csv,2022-06-13T06:55:45.537407,PRIMARY,2022-06-13T16:21:35.123348
130381,130381,US_CO,eomis_sentencecompute,unprocessed_2022-06-22T06:48:23:295368_raw_eomis_sentencecompute.csv,2022-06-22T06:48:23.295368,PRIMARY,2022-06-22T15:58:29.956098
115513,115513,US_CO,informix_incarcer,unprocessed_2022-05-10T05:48:05:951857_raw_informix_incarcer.csv,2022-05-10T05:48:05.951857,PRIMARY,2022-05-10T18:42:37.268917
116316,116316,US_CO,informix_incarcer,unprocessed_2022-05-13T05:34:55:769080_raw_informix_incarcer.csv,2022-05-13T05:34:55.769080,PRIMARY,2022-05-13T17:54:06.928283
119189,119189,US_CO,informix_incarcer,unprocessed_2022-05-18T05:45:48:788202_raw_informix_incarcer.csv,2022-05-18T05:45:48.788202,PRIMARY,2022-05-18T19:29:08.515615
119427,119427,US_CO,informix_incarcer,unprocessed_2022-05-19T05:54:40:713837_raw_informix_incarcer.csv,2022-05-19T05:54:40.713837,PRIMARY,2022-05-19T15:07:50.580983
122051,122051,US_CO,informix_incarcer,unprocessed_2022-05-27T05:54:55:082848_raw_informix_incarcer.csv,2022-05-27T05:54:55.082848,PRIMARY,2022-05-27T14:18:24.836872
128204,128204,US_CO,informix_incarcer,unprocessed_2022-06-13T06:55:47:463622_raw_informix_incarcer.csv,2022-06-13T06:55:47.463622,PRIMARY,2022-06-13T16:21:35.136575
130382,130382,US_CO,informix_incarcer,unprocessed_2022-06-22T06:48:25:404884_raw_informix_incarcer.csv,2022-06-22T06:48:25.404884,PRIMARY,2022-06-22T15:58:29.971678
86981,86981,US_MI,ADH_BUILDING,unprocessed_2022-03-31T00:00:00:000000_raw_ADH_BUILDING.csv,2022-03-31T00:00:00,PRIMARY,2022-04-14T18:21:50.126491
116317,116317,US_MI,ADH_BUILDING,unprocessed_2022-05-10T00:00:00:000000_raw_ADH_BUILDING.csv,2022-05-10T00:00:00,PRIMARY,2022-05-13T21:27:08.400472
123896,123896,US_MI,ADH_BUILDING,unprocessed_2022-05-23T00:00:00:000000_raw_ADH_BUILDING.csv,2022-05-23T00:00:00,PRIMARY,2022-05-31T21:46:14.855362
132727,132727,US_MI,ADH_BUILDING,unprocessed_2022-06-27T00:00:00:000000_raw_ADH_BUILDING.csv,2022-06-27T00:00:00,PRIMARY,2022-06-28T23:40:56.966967
132751,132751,US_MI,ADH_BUILDING,unprocessed_2022-06-28T00:00:00:000000_raw_ADH_BUILDING.csv,2022-06-28T00:00:00,PRIMARY,2022-06-29T00:20:56.995759
132905,132905,US_MI,ADH_BUILDING,unprocessed_2022-06-29T00:00:00:000000_raw_ADH_BUILDING.csv,2022-06-29T00:00:00,PRIMARY,2022-06-29T21:05:57.222044
86982,86982,US_MI,ADH_EMPLOYEE,unprocessed_2022-03-31T00:00:00:000000_raw_ADH_EMPLOYEE.csv,2022-03-31T00:00:00,PRIMARY,2022-04-14T18:21:50.142044
116318,116318,US_MI,ADH_EMPLOYEE,unprocessed_2022-05-10T00:00:00:000000_raw_ADH_EMPLOYEE.csv,2022-05-10T00:00:00,PRIMARY,2022-05-13T21:27:08.415946
123897,123897,US_MI,ADH_EMPLOYEE,unprocessed_2022-05-23T00:00:00:000000_raw_ADH_EMPLOYEE.csv,2022-05-23T00:00:00,PRIMARY,2022-05-31T21:46:14.875231
132728,132728,US_MI,ADH_EMPLOYEE,unprocessed_2022-06-27T00:00:00:000000_raw_ADH_EMPLOYEE.csv,2022-06-27T00:00:00,PRIMARY,2022-06-28T23:40:56.980918
132752,132752,US_MI,ADH_EMPLOYEE,unprocessed_2022-06-28T00:00:00:000000_raw_ADH_EMPLOYEE.csv,2022-06-28T00:00:00,PRIMARY,2022-06-29T00:20:57.010651
132906,132906,US_MI,ADH_EMPLOYEE,unprocessed_2022-06-29T00:00:00:000000_raw_ADH_EMPLOYEE.csv,2022-06-29T00:00:00,PRIMARY,2022-06-29T21:05:57.243204
86983,86983,US_MI,ADH_EMPLOYEE_ADDITIONAL_INFO,unprocessed_2022-03-31T00:00:00:000000_raw_ADH_EMPLOYEE_ADDITIONAL_INFO.csv,2022-03-31T00:00:00,PRIMARY,2022-04-14T18:21:50.153996
116319,116319,US_MI,ADH_EMPLOYEE_ADDITIONAL_INFO,unprocessed_2022-05-10T00:00:00:000000_raw_ADH_EMPLOYEE_ADDITIONAL_INFO.csv,2022-05-10T00:00:00,PRIMARY,2022-05-13T21:27:08.429540
123898,123898,US_MI,ADH_EMPLOYEE_ADDITIONAL_INFO,unprocessed_2022-05-23T00:00:00:000000_raw_ADH_EMPLOYEE_ADDITIONAL_INFO.csv,2022-05-23T00:00:00,PRIMARY,2022-05-31T21:46:14.891305
132729,132729,US_MI,ADH_EMPLOYEE_ADDITIONAL_INFO,unprocessed_2022-06-27T00:00:00:000000_raw_ADH_EMPLOYEE_ADDITIONAL_INFO.csv,2022-06-27T00:00:00,PRIMARY,2022-06-28T23:40:56.991172
132753,132753,US_MI,ADH_EMPLOYEE_ADDITIONAL_INFO,unprocessed_2022-06-28T00:00:00:000000_raw_ADH_EMPLOYEE_ADDITIONAL_INFO.csv,2022-06-28T00:00:00,PRIMARY,2022-06-29T00:20:57.021938
132907,132907,US_MI,ADH_EMPLOYEE_ADDITIONAL_INFO,unprocessed_2022-06-29T00:00:00:000000_raw_ADH_EMPLOYEE_ADDITIONAL_INFO.csv,2022-06-29T00:00:00,PRIMARY,2022-06-29T21:05:57.260013
86984,86984,US_MI,ADH_EMPLOYEE_BOOKING_ASSIGNMENT,unprocessed_2022-03-31T00:00:00:000000_raw_ADH_EMPLOYEE_BOOKING_ASSIGNMENT.csv,2022-03-31T00:00:00,PRIMARY,2022-04-14T18:21:50.167066
123899,123899,US_MI,ADH_EMPLOYEE_BOOKING_ASSIGNMENT,unprocessed_2022-05-23T00:00:00:000000_raw_ADH_EMPLOYEE_BOOKING_ASSIGNMENT.csv,2022-05-23T00:00:00,PRIMARY,2022-05-31T21:46:57.025406
132730,132730,US_MI,ADH_EMPLOYEE_BOOKING_ASSIGNMENT,unprocessed_2022-06-27T00:00:00:000000_raw_ADH_EMPLOYEE_BOOKING_ASSIGNMENT.csv,2022-06-27T00:00:00,PRIMARY,2022-06-28T23:40:57.001439
132754,132754,US_MI,ADH_EMPLOYEE_BOOKING_ASSIGNMENT,unprocessed_2022-06-28T00:00:00:000000_raw_ADH_EMPLOYEE_BOOKING_ASSIGNMENT.csv,2022-06-28T00:00:00,PRIMARY,2022-06-29T00:20:57.033056
132908,132908,US_MI,ADH_EMPLOYEE_BOOKING_ASSIGNMENT,unprocessed_2022-06-29T00:00:00:000000_raw_ADH_EMPLOYEE_BOOKING_ASSIGNMENT.csv,2022-06-29T00:00:00,PRIMARY,2022-06-29T21:05:57.276412
86985,86985,US_MI,ADH_FACILITY_COUNT_SHEET,unprocessed_2022-03-31T00:00:00:000000_raw_ADH_FACILITY_COUNT_SHEET.csv,2022-03-31T00:00:00,PRIMARY,2022-04-14T18:21:50.180187
116320,116320,US_MI,ADH_FACILITY_COUNT_SHEET,unprocessed_2022-05-10T00:00:00:000000_raw_ADH_FACILITY_COUNT_SHEET.csv,2022-05-10T00:00:00,PRIMARY,2022-05-13T21:27:20.306035
123900,123900,US_MI,ADH_FACILITY_COUNT_SHEET,unprocessed_2022-05-23T00:00:00:000000_raw_ADH_FACILITY_COUNT_SHEET.csv,2022-05-23T00:00:00,PRIMARY,2022-05-31T21:47:11.597942
132731,132731,US_MI,ADH_FACILITY_COUNT_SHEET,unprocessed_2022-06-27T00:00:00:000000_raw_ADH_FACILITY_COUNT_SHEET.csv,2022-06-27T00:00:00,PRIMARY,2022-06-28T23:40:57.013035
132755,132755,US_MI,ADH_FACILITY_COUNT_SHEET,unprocessed_2022-06-28T00:00:00:000000_raw_ADH_FACILITY_COUNT_SHEET.csv,2022-06-28T00:00:00,PRIMARY,2022-06-29T00:20:57.044128
132909,132909,US_MI,ADH_FACILITY_COUNT_SHEET,unprocessed_2022-06-29T00:00:00:000000_raw_ADH_FACILITY_COUNT_SHEET.csv,2022-06-29T00:00:00,PRIMARY,2022-06-29T21:05:57.292992
86986,86986,US_MI,ADH_FACILITY_COUNT_SHEET_HIST,unprocessed_2022-03-31T00:00:00:000000_raw_ADH_FACILITY_COUNT_SHEET_HIST.csv,2022-03-31T00:00:00,PRIMARY,2022-04-14T18:21:50.192844
116321,116321,US_MI,ADH_FACILITY_COUNT_SHEET_HIST,unprocessed_2022-05-10T00:00:00:000000_raw_ADH_FACILITY_COUNT_SHEET_HIST.csv,2022-05-10T00:00:00,PRIMARY,2022-05-13T21:32:07.077124
132904,132904,US_MI,ADH_FACILITY_COUNT_SHEET_HIST,unprocessed_2022-06-29T00:00:00:000000_raw_ADH_FACILITY_COUNT_SHEET_HIST.csv,2022-06-29T00:00:00,PRIMARY,2022-06-29T19:04:18.878949
86987,86987,US_MI,ADH_LEGAL_ORDER,unprocessed_2022-03-31T00:00:00:000000_raw_ADH_LEGAL_ORDER.csv,2022-03-31T00:00:00,PRIMARY,2022-04-14T18:21:50.207948
123901,123901,US_MI,ADH_LEGAL_ORDER,unprocessed_2022-05-23T00:00:00:000000_raw_ADH_LEGAL_ORDER.csv,2022-05-23T00:00:00,PRIMARY,2022-05-31T21:47:31.938987
132732,132732,US_MI,ADH_LEGAL_ORDER,unprocessed_2022-06-27T00:00:00:000000_raw_ADH_LEGAL_ORDER.csv,2022-06-27T00:00:00,PRIMARY,2022-06-28T23:40:57.024038
132756,132756,US_MI,ADH_LEGAL_ORDER,unprocessed_2022-06-28T00:00:00:000000_raw_ADH_LEGAL_ORDER.csv,2022-06-28T00:00:00,PRIMARY,2022-06-29T00:20:57.054596
132910,132910,US_MI,ADH_LEGAL_ORDER,unprocessed_2022-06-29T00:00:00:000000_raw_ADH_LEGAL_ORDER.csv,2022-06-29T00:00:00,PRIMARY,2022-06-29T21:05:57.310419
86988,86988,US_MI,ADH_LOCATION,unprocessed_2022-03-31T00:00:00:000000_raw_ADH_LOCATION.csv,2022-03-31T00:00:00,PRIMARY,2022-04-14T18:21:50.221871
116322,116322,US_MI,ADH_LOCATION,unprocessed_2022-05-10T00:00:00:000000_raw_ADH_LOCATION.csv,2022-05-10T00:00:00,PRIMARY,2022-05-13T21:32:07.096826
123902,123902,US_MI,ADH_LOCATION,unprocessed_2022-05-23T00:00:00:000000_raw_ADH_LOCATION.csv,2022-05-23T00:00:00,PRIMARY,2022-05-31T21:47:31.953445
132757,132757,US_MI,ADH_LOCATION,unprocessed_2022-06-28T00:00:00:000000_raw_ADH_LOCATION.csv,2022-06-28T00:00:00,PRIMARY,2022-06-29T00:20:57.065283
132911,132911,US_MI,ADH_LOCATION,unprocessed_2022-06-29T00:00:00:000000_raw_ADH_LOCATION.csv,2022-06-29T00:00:00,PRIMARY,2022-06-29T21:05:57.325674
115867,115867,US_MI,ADH_LOCATION_WING,unprocessed_2022-05-10T00:00:00:000000_raw_ADH_LOCATION_WING.csv,2022-05-10T00:00:00,PRIMARY,2022-05-12T00:45:04.588626
132733,132733,US_MI,ADH_LOCATION_WING,unprocessed_2022-06-27T00:00:00:000000_raw_ADH_LOCATION_WING.csv,2022-06-27T00:00:00,PRIMARY,2022-06-28T23:40:57.034624
132758,132758,US_MI,ADH_LOCATION_WING,unprocessed_2022-06-28T00:00:00:000000_raw_ADH_LOCATION_WING.csv,2022-06-28T00:00:00,PRIMARY,2022-06-29T00:20:57.076257
132912,132912,US_MI,ADH_LOCATION_WING,unprocessed_2022-06-29T00:00:00:000000_raw_ADH_LOCATION_WING.csv,2022-06-29T00:00:00,PRIMARY,2022-06-29T21:05:57.342063
86989,86989,US_MI,ADH_MOVEMENT_REASON,unprocessed_2022-03-31T00:00:00:000000_raw_ADH_MOVEMENT_REASON.csv,2022-03-31T00:00:00,PRIMARY,2022-04-14T18:21:50.235485
116323,116323,US_MI,ADH_MOVEMENT_REASON,unprocessed_2022-05-10T00:00:00:000000_raw_ADH_MOVEMENT_REASON.csv,2022-05-10T00:00:00,PRIMARY,2022-05-13T21:32:07.116161
123903,123903,US_MI,ADH_MOVEMENT_REASON,unprocessed_2022-05-23T00:00:00:000000_raw_ADH_MOVEMENT_REASON.csv,2022-05-23T00:00:00,PRIMARY,2022-05-31T21:47:31.971166
132734,132734,US_MI,ADH_MOVEMENT_REASON,unprocessed_2022-06-27T00:00:00:000000_raw_ADH_MOVEMENT_REASON.csv,2022-06-27T00:00:00,PRIMARY,2022-06-28T23:40:57.044742
132759,132759,US_MI,ADH_MOVEMENT_REASON,unprocessed_2022-06-28T00:00:00:000000_raw_ADH_MOVEMENT_REASON.csv,2022-06-28T00:00:00,PRIMARY,2022-06-29T00:20:57.087284
